#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
576440	2020-11-01 00:00:00	2020	2021	11	5.3265625	5.25	5.46
576440	2020-11-02 00:00:00	2020	2021	11	5.417916666666667	5.04	6.82
576440	2020-11-03 00:00:00	2020	2021	11	5.1935416666666665	4.84	5.68
576440	2020-11-04 00:00:00	2020	2021	11	4.9053125	4.26	5.25
576440	2020-11-05 00:00:00	2020	2021	11	3.9757291666666665	3.89	4.26
576440	2020-11-06 00:00:00	2020	2021	11	3.89	3.89	3.89
576440	2020-11-07 00:00:00	2020	2021	11	3.89	3.89	3.89
576440	2020-11-08 00:00:00	2020	2021	11	3.8634375	3.72	3.89
576440	2020-11-09 00:00:00	2020	2021	11	3.8758333333333335	2.89	5.04
576440	2020-11-10 00:00:00	2020	2021	11	3.72	3.72	3.72
576440	2020-11-11 00:00:00	2020	2021	11	3.696875	3.54	3.89
576440	2020-11-12 00:00:00	2020	2021	11	3.613125	3.54	3.72
576440	2020-11-13 00:00:00	2020	2021	11	3.5925	3.54	3.72
576440	2020-11-14 00:00:00	2020	2021	11	3.3769791666666666	3.21	3.54
576440	2020-11-15 00:00:00	2020	2021	11	3.3366666666666664	3.21	3.37
576440	2020-11-16 00:00:00	2020	2021	11	3.4982291666666665	3.37	4.84
576440	2020-11-17 00:00:00	2020	2021	11	3.3233333333333333	3.21	3.37
576440	2020-11-18 00:00:00	2020	2021	11	3.2316666666666665	3.05	3.37
576440	2020-11-19 00:00:00	2020	2021	11	3.228125	3.05	3.54
576440	2020-11-20 00:00:00	2020	2021	11	3.026666666666667	2.89	3.21
576440	2020-11-21 00:00:00	2020	2021	11	3.006666666666667	2.89	3.05
576440	2020-11-22 00:00:00	2020	2021	11	2.9527083333333333	2.74	3.89
576440	2020-11-23 00:00:00	2020	2021	11	3.0733333333333333	2.89	4.26
576440	2020-11-24 00:00:00	2020	2021	11	2.99	2.89	3.05
576440	2020-11-25 00:00:00	2020	2021	11	3.115	3.05	3.21
576440	2020-11-26 00:00:00	2020	2021	11	3.0797916666666665	2.74	3.37
576440	2020-11-27 00:00:00	2020	2021	11	2.728854166666667	2.6	2.89
576440	2020-11-28 00:00:00	2020	2021	11	2.7217708333333333	2.6	2.89
576440	2020-11-29 00:00:00	2020	2021	11	2.788854166666667	2.6	3.05
576440	2020-11-30 00:00:00	2020	2021	11	3.1727083333333335	2.74	4.84
576440	2020-12-01 00:00:00	2020	2021	12	2.83375	2.74	2.89
576440	2020-12-02 00:00:00	2020	2021	12	2.774375	2.74	2.89
576440	2020-12-03 00:00:00	2020	2021	12	2.7978125	2.74	2.89
576440	2020-12-04 00:00:00	2020	2021	12	2.849375	2.74	2.89
576440	2020-12-05 00:00:00	2020	2021	12	2.8259375	2.74	2.89
576440	2020-12-06 00:00:00	2020	2021	12	2.843125	2.74	2.89
576440	2020-12-07 00:00:00	2020	2021	12	2.9022916666666667	2.74	3.37
576440	2020-12-08 00:00:00	2020	2021	12	2.8078125	2.6	3.05
576440	2020-12-09 00:00:00	2020	2021	12	3.0316666666666667	2.89	3.37
576440	2020-12-10 00:00:00	2020	2021	12	3.06	3.05	3.21
576440	2020-12-11 00:00:00	2020	2021	12	2.915	2.89	3.05
576440	2020-12-12 00:00:00	2020	2021	12	2.92	2.89	3.05
576440	2020-12-13 00:00:00	2020	2021	12	2.8933333333333335	2.89	3.05
576440	2020-12-14 00:00:00	2020	2021	12	3.0235416666666666	2.6	4.26
576440	2020-12-15 00:00:00	2020	2021	12	2.955	2.89	3.05
576440	2020-12-16 00:00:00	2020	2021	12	2.897291666666667	2.74	3.54
576440	2020-12-17 00:00:00	2020	2021	12	2.9	2.89	3.05
576440	2020-12-18 00:00:00	2020	2021	12	2.9371875	2.74	3.05
576440	2020-12-19 00:00:00	2020	2021	12	2.9433333333333334	2.89	3.05
576440	2020-12-20 00:00:00	2020	2021	12	3.0116666666666667	2.89	3.05
576440	2020-12-21 00:00:00	2020	2021	12	3.086875	3.05	3.54
576440	2020-12-22 00:00:00	2020	2021	12	3.0683333333333334	2.89	3.37
576440	2020-12-23 00:00:00	2020	2021	12	5.375625	3.54	7.55
576440	2020-12-24 00:00:00	2020	2021	12	5.674895833333333	5.25	6.35
576440	2020-12-25 00:00:00	2020	2021	12	5.3353125	5.25	5.46
576440	2020-12-26 00:00:00	2020	2021	12	5.041354166666666	4.84	5.25
576440	2020-12-27 00:00:00	2020	2021	12	4.78375	4.64	4.84
576440	2020-12-28 00:00:00	2020	2021	12	4.8221875	4.64	6.35
576440	2020-12-29 00:00:00	2020	2021	12	4.5925	3.21	6.35
576440	2020-12-30 00:00:00	2020	2021	12	4.463958333333333	4.26	4.84
576440	2020-12-31 00:00:00	2020	2021	12	4.281770833333334	4.26	4.45
576440	2021-01-01 00:00:00	2021	2021	1	4.198645833333333	4.07	4.26
576440	2021-01-02 00:00:00	2021	2021	1	4.077916666666667	4.07	4.26
576440	2021-01-03 00:00:00	2021	2021	1	4.121458333333333	4.07	4.26
576440	2021-01-04 00:00:00	2021	2021	1	4.141875	4.07	5.04
576440	2021-01-05 00:00:00	2021	2021	1	4.089791666666667	4.07	4.26
576440	2021-01-06 00:00:00	2021	2021	1	4.14125	4.07	4.26
576440	2021-01-07 00:00:00	2021	2021	1	4.196666666666666	4.07	4.26
576440	2021-01-08 00:00:00	2021	2021	1	4.364895833333334	4.26	4.64
576440	2021-01-09 00:00:00	2021	2021	1	4.3015625	4.26	4.45
576440	2021-01-10 00:00:00	2021	2021	1	4.26	4.26	4.26
576440	2021-01-11 00:00:00	2021	2021	1	4.387604166666667	3.54	6.35
576440	2021-01-12 00:00:00	2021	2021	1	4.351041666666666	4.26	4.64
576440	2021-01-13 00:00:00	2021	2021	1	4.293645833333334	4.26	4.45
576440	2021-01-14 00:00:00	2021	2021	1	4.3015625	4.26	4.45
576440	2021-01-15 00:00:00	2021	2021	1	4.26	4.26	4.26
576440	2021-01-16 00:00:00	2021	2021	1	4.105625	4.07	4.26
576440	2021-01-17 00:00:00	2021	2021	1	4.094270833333334	3.89	4.26
576440	2021-01-18 00:00:00	2021	2021	1	4.233229166666667	4.07	5.04
576440	2021-01-19 00:00:00	2021	2021	1	4.303541666666667	4.26	4.45
576440	2021-01-20 00:00:00	2021	2021	1	4.667291666666666	4.45	5.04
576440	2021-01-21 00:00:00	2021	2021	1	5.738229166666667	5.04	8.06
576440	2021-01-22 00:00:00	2021	2021	1	13.3178125	8.06	18.1
576440	2021-01-23 00:00:00	2021	2021	1	17.840625	16.4	18.4
576440	2021-01-24 00:00:00	2021	2021	1	14.608333333333333	13.1	16.4
576440	2021-01-25 00:00:00	2021	2021	1	13.788541666666667	11.8	17.4
576440	2021-01-26 00:00:00	2021	2021	1	14.5875	13.5	16.1
576440	2021-01-27 00:00:00	2021	2021	1	15.378125	15.2	15.8
576440	2021-01-28 00:00:00	2021	2021	1	16.80625	13.8	20.6
576440	2021-01-29 00:00:00	2021	2021	1	29.695833333333333	19.8	47
576440	2021-01-30 00:00:00	2021	2021	1	50.40416666666667	47	54
576440	2021-01-31 00:00:00	2021	2021	1	40.233333333333334	34.6	47.6
576440	2021-02-01 00:00:00	2021	2021	2	31.239583333333332	28.8	34.1
576440	2021-02-02 00:00:00	2021	2021	2	28.948958333333334	28.4	29.7
576440	2021-02-03 00:00:00	2021	2021	2	30.896875	29.3	34.6
576440	2021-02-04 00:00:00	2021	2021	2	41.958333333333336	34.6	47
576440	2021-02-05 00:00:00	2021	2021	2	40.16875	38.3	42.8
576440	2021-02-06 00:00:00	2021	2021	2	38.307291666666664	36.7	39.9
576440	2021-02-07 00:00:00	2021	2021	2	37.061458333333334	36.2	38.3
576440	2021-02-08 00:00:00	2021	2021	2	36.344791666666666	34.6	37.8
576440	2021-02-09 00:00:00	2021	2021	2	30.16875	24.5	34.6
576440	2021-02-10 00:00:00	2021	2021	2	22.907291666666666	19.8	25.3
576440	2021-02-11 00:00:00	2021	2021	2	19.071875	18.1	19.8
576440	2021-02-12 00:00:00	2021	2021	2	16.419791666666665	14.2	18.1
576440	2021-02-13 00:00:00	2021	2021	2	13.794791666666667	13.5	14.2
