#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
256120	1977-11-01 00:00:00	1977	1978	11	0.08	0.08	0.08
256120	1977-11-02 00:00:00	1977	1978	11	0.07	0.07	0.07
256120	1977-11-03 00:00:00	1977	1978	11	0.14	0.14	0.14
256120	1977-11-04 00:00:00	1977	1978	11	1.14	1.14	1.14
256120	1977-11-05 00:00:00	1977	1978	11	0.63	0.63	0.63
256120	1977-11-06 00:00:00	1977	1978	11	0.27	0.27	0.27
256120	1977-11-07 00:00:00	1977	1978	11	0.1	0.1	0.1
256120	1977-11-08 00:00:00	1977	1978	11	0.09	0.09	0.09
256120	1977-11-09 00:00:00	1977	1978	11	0.09	0.09	0.09
256120	1977-11-10 00:00:00	1977	1978	11	0.08	0.08	0.08
256120	1977-11-11 00:00:00	1977	1978	11	0.08	0.08	0.08
256120	1977-11-12 00:00:00	1977	1978	11	0.09	0.09	0.09
256120	1977-11-13 00:00:00	1977	1978	11	0.08	0.08	0.08
256120	1977-11-14 00:00:00	1977	1978	11	0.1	0.1	0.1
256120	1977-11-15 00:00:00	1977	1978	11	0.34	0.34	0.34
256120	1977-11-16 00:00:00	1977	1978	11	0.16	0.16	0.16
256120	1977-11-17 00:00:00	1977	1978	11	0.16	0.16	0.16
256120	1977-11-18 00:00:00	1977	1978	11	0.4	0.4	0.4
256120	1977-11-19 00:00:00	1977	1978	11	0.3	0.3	0.3
256120	1977-11-20 00:00:00	1977	1978	11	0.16	0.16	0.16
256120	1977-11-21 00:00:00	1977	1978	11	0.1	0.1	0.1
256120	1977-11-22 00:00:00	1977	1978	11	0.2	0.2	0.2
256120	1977-11-23 00:00:00	1977	1978	11	0.2	0.2	0.2
256120	1977-11-24 00:00:00	1977	1978	11	0.24	0.24	0.24
256120	1977-11-25 00:00:00	1977	1978	11	0.2	0.2	0.2
256120	1977-11-26 00:00:00	1977	1978	11	0.2	0.2	0.2
256120	1977-11-27 00:00:00	1977	1978	11	0.16	0.16	0.16
256120	1977-11-28 00:00:00	1977	1978	11	0.12	0.12	0.12
256120	1977-11-29 00:00:00	1977	1978	11	0.09	0.09	0.09
256120	1977-11-30 00:00:00	1977	1978	11	0.09	0.09	0.09
256120	1977-12-01 00:00:00	1977	1978	12	0.09	0.09	0.09
256120	1977-12-02 00:00:00	1977	1978	12	0.09	0.09	0.09
256120	1977-12-03 00:00:00	1977	1978	12	0.09	0.09	0.09
256120	1977-12-04 00:00:00	1977	1978	12	0.09	0.09	0.09
256120	1977-12-05 00:00:00	1977	1978	12	0.09	0.09	0.09
256120	1977-12-06 00:00:00	1977	1978	12	0.22	0.22	0.22
256120	1977-12-07 00:00:00	1977	1978	12	0.18	0.18	0.18
256120	1977-12-08 00:00:00	1977	1978	12	0.16	0.16	0.16
256120	1977-12-09 00:00:00	1977	1978	12	0.3	0.3	0.3
256120	1977-12-10 00:00:00	1977	1978	12	0.24	0.24	0.24
256120	1977-12-11 00:00:00	1977	1978	12	0.24	0.24	0.24
256120	1977-12-12 00:00:00	1977	1978	12	0.34	0.34	0.34
256120	1977-12-13 00:00:00	1977	1978	12	0.94	0.94	0.94
256120	1977-12-14 00:00:00	1977	1978	12	1.06	1.06	1.06
256120	1977-12-15 00:00:00	1977	1978	12	0.48	0.48	0.48
256120	1977-12-16 00:00:00	1977	1978	12	0.44	0.44	0.44
256120	1977-12-17 00:00:00	1977	1978	12	0.4	0.4	0.4
256120	1977-12-18 00:00:00	1977	1978	12	0.34	0.34	0.34
256120	1977-12-19 00:00:00	1977	1978	12	0.3	0.3	0.3
256120	1977-12-20 00:00:00	1977	1978	12	0.24	0.24	0.24
256120	1977-12-21 00:00:00	1977	1978	12	0.24	0.24	0.24
256120	1977-12-22 00:00:00	1977	1978	12	0.24	0.24	0.24
256120	1977-12-23 00:00:00	1977	1978	12	0.24	0.24	0.24
256120	1977-12-24 00:00:00	1977	1978	12	0.3	0.3	0.3
256120	1977-12-25 00:00:00	1977	1978	12	0.3	0.3	0.3
256120	1977-12-26 00:00:00	1977	1978	12	0.3	0.3	0.3
256120	1977-12-27 00:00:00	1977	1978	12	0.55	0.55	0.55
256120	1977-12-28 00:00:00	1977	1978	12	0.71	0.71	0.71
256120	1977-12-29 00:00:00	1977	1978	12	0.88	0.88	0.88
256120	1977-12-30 00:00:00	1977	1978	12	0.94	0.94	0.94
256120	1977-12-31 00:00:00	1977	1978	12	0.9	0.9	0.9
256120	1978-01-01 00:00:00	1978	1978	1	0.7	0.7	0.7
256120	1978-01-02 00:00:00	1978	1978	1	0.58	0.58	0.58
