#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
56161500	2021-05-31 00:00:00	2021	2021	5	1.795	1.72	1.81
56161500	2021-06-01 00:00:00	2021	2021	6	1.7059375	1.63	1.81
56161500	2021-06-02 00:00:00	2021	2021	6	1.6302083333333333	1.55	1.72
56161500	2021-06-03 00:00:00	2021	2021	6	1.5283333333333333	1.47	1.63
56161500	2021-06-04 00:00:00	2021	2021	6	1.4080208333333333	1.25	1.55
56161500	2021-06-05 00:00:00	2021	2021	6	2.9826041666666665	1.39	9.91
56161500	2021-06-06 00:00:00	2021	2021	6	2.4263541666666666	2.21	2.78
56161500	2021-06-07 00:00:00	2021	2021	6	2.1071875	1.81	2.42
56161500	2021-06-08 00:00:00	2021	2021	6	1.748125	1.63	1.81
56161500	2021-06-09 00:00:00	2021	2021	6	1.7174285714285715	1.55	2.21
56161500	2021-07-03 00:00:00	2021	2021	7	1.5645833333333334	1.39	1.81
56161500	2021-07-04 00:00:00	2021	2021	7	1.26625	1.12	1.47
56161500	2021-07-05 00:00:00	2021	2021	7	1.1823958333333333	1.12	1.25
56161500	2021-07-06 00:00:00	2021	2021	7	1.204375	1.06	1.63
56161500	2021-07-07 00:00:00	2021	2021	7	1.604375	1.25	1.9
56161500	2021-07-08 00:00:00	2021	2021	7	1.540625	1.32	1.9
56161500	2021-07-09 00:00:00	2021	2021	7	19.505729166666665	1.55	43.2
56161500	2021-07-10 00:00:00	2021	2021	7	10.58	6.79	16.8
56161500	2021-07-11 00:00:00	2021	2021	7	5.862708333333333	5.35	6.79
56161500	2021-07-12 00:00:00	2021	2021	7	4.538541666666666	3.62	5.54
56161500	2021-07-13 00:00:00	2021	2021	7	16.433541666666667	4.26	58
56161500	2021-07-14 00:00:00	2021	2021	7	23.270833333333332	16.4	48.7
56161500	2021-07-15 00:00:00	2021	2021	7	12.088541666666666	10.2	16.4
56161500	2021-07-16 00:00:00	2021	2021	7	8.860833333333334	6.57	13.4
56161500	2021-07-17 00:00:00	2021	2021	7	12.860104166666666	9.37	18.3
56161500	2021-07-18 00:00:00	2021	2021	7	9.218333333333334	7.23	11.9
56161500	2021-07-19 00:00:00	2021	2021	7	7.070520833333333	6.79	7.92
56161500	2021-07-20 00:00:00	2021	2021	7	7.3240625	5.54	8.42
56161500	2021-07-21 00:00:00	2021	2021	7	5.159895833333334	4.79	5.94
56161500	2021-07-22 00:00:00	2021	2021	7	4.913541666666666	4.44	5.16
56161500	2021-07-23 00:00:00	2021	2021	7	4.132708333333333	3.78	4.61
56161500	2021-07-24 00:00:00	2021	2021	7	3.889375	3.78	3.93
56161500	2021-07-25 00:00:00	2021	2021	7	3.5644791666666666	3.05	3.93
56161500	2021-07-26 00:00:00	2021	2021	7	3.1891666666666665	3.05	3.47
56161500	2021-07-27 00:00:00	2021	2021	7	2.972916666666667	2.78	3.33
56161500	2021-07-28 00:00:00	2021	2021	7	2.8560416666666666	2.78	3.05
56161500	2021-07-29 00:00:00	2021	2021	7	2.6170833333333334	2.31	2.91
56161500	2021-07-30 00:00:00	2021	2021	7	2.4053125	2.21	2.78
56161500	2021-07-31 00:00:00	2021	2021	7	2.1807291666666666	2	2.31
56161500	2021-08-01 00:00:00	2021	2021	8	2.4595833333333332	2	4.44
56161500	2021-08-02 00:00:00	2021	2021	8	2.8497916666666665	2.31	3.78
56161500	2021-08-03 00:00:00	2021	2021	8	3.1867708333333336	2.78	4.79
56161500	2021-08-04 00:00:00	2021	2021	8	3.0982291666666666	2.66	3.78
56161500	2021-08-05 00:00:00	2021	2021	8	2.7348958333333333	2.54	3.33
56161500	2021-08-06 00:00:00	2021	2021	8	3.0104166666666665	2.31	4.26
56161500	2021-08-07 00:00:00	2021	2021	8	3.2666666666666666	2.54	4.97
56161500	2021-08-08 00:00:00	2021	2021	8	3.708125	3.05	4.44
56161500	2021-08-09 00:00:00	2021	2021	8	2.82625	2.54	3.05
56161500	2021-08-10 00:00:00	2021	2021	8	2.403020833333333	1.63	2.66
56161500	2021-08-11 00:00:00	2021	2021	8	2.2194791666666664	1.63	2.78
56161500	2021-08-12 00:00:00	2021	2021	8	2.04125	1.9	2.31
56161500	2021-08-13 00:00:00	2021	2021	8	1.9266666666666667	1.81	2
56161500	2021-08-14 00:00:00	2021	2021	8	1.8953125	1.72	2.21
56161500	2021-08-15 00:00:00	2021	2021	8	1.765	1.63	1.9
56161500	2021-08-16 00:00:00	2021	2021	8	2.0415625	1.63	2.78
56161500	2021-08-17 00:00:00	2021	2021	8	2.37875	2	2.91
56161500	2021-08-18 00:00:00	2021	2021	8	2.1464583333333334	1.63	3.78
56161500	2021-08-19 00:00:00	2021	2021	8	1.9410416666666668	1.81	2.21
56161500	2021-08-20 00:00:00	2021	2021	8	1.8563541666666667	1.72	2.1
56161500	2021-08-21 00:00:00	2021	2021	8	1.7454166666666666	1.55	1.81
56161500	2021-08-22 00:00:00	2021	2021	8	1.6871875	1.63	1.81
56161500	2021-08-23 00:00:00	2021	2021	8	2.9938541666666665	1.63	4.26
56161500	2021-08-24 00:00:00	2021	2021	8	2.83875	2.21	3.78
56161500	2021-08-25 00:00:00	2021	2021	8	2.0728125	1.9	2.31
56161500	2021-08-26 00:00:00	2021	2021	8	2.3535416666666666	1.81	3.47
56161500	2021-08-27 00:00:00	2021	2021	8	2.990104166666667	2.42	4.09
56161500	2021-08-28 00:00:00	2021	2021	8	4.4134375	3.62	4.97
56161500	2021-08-29 00:00:00	2021	2021	8	3.758020833333333	3.33	4.44
56161500	2021-08-30 00:00:00	2021	2021	8	5.44125	4.09	6.36
56161500	2021-08-31 00:00:00	2021	2021	8	6.2475	5.16	7.01
56161500	2021-09-01 00:00:00	2021	2021	9	4.892708333333333	4.44	5.35
56161500	2021-09-02 00:00:00	2021	2021	9	4.218541666666667	2.54	5.54
56161500	2021-09-03 00:00:00	2021	2021	9	3.649375	2.1	5.16
56161500	2021-09-04 00:00:00	2021	2021	9	3.3158333333333334	3.05	3.47
56161500	2021-09-05 00:00:00	2021	2021	9	3.027604166666667	2.78	3.33
56161500	2021-09-06 00:00:00	2021	2021	9	2.7629166666666665	1.72	4.09
56161500	2021-09-07 00:00:00	2021	2021	9	2.52125	2.31	2.91
56161500	2021-09-08 00:00:00	2021	2021	9	2.3211458333333335	2.1	2.78
56161500	2021-09-09 00:00:00	2021	2021	9	2.1441666666666666	1.72	2.54
56161500	2021-09-10 00:00:00	2021	2021	9	2.037916666666667	2	2.21
56161500	2021-09-11 00:00:00	2021	2021	9	2.1034375	1.9	2.42
56161500	2021-09-12 00:00:00	2021	2021	9	1.9802083333333333	1.9	2.1
56161500	2021-09-13 00:00:00	2021	2021	9	1.8335416666666666	1.72	2
56161500	2021-09-14 00:00:00	2021	2021	9	1.8097916666666667	1.63	2.66
56161500	2021-09-15 00:00:00	2021	2021	9	1.7304166666666667	1.55	1.9
56161500	2021-09-16 00:00:00	2021	2021	9	2.311354166666667	1.72	3.05
56161500	2021-09-17 00:00:00	2021	2021	9	2.0311458333333334	1.9	2.42
56161500	2021-09-18 00:00:00	2021	2021	9	1.8454166666666667	1.72	2
56161500	2021-09-19 00:00:00	2021	2021	9	1.7125	1.63	1.81
56161500	2021-09-20 00:00:00	2021	2021	9	1.6323958333333333	1.55	1.72
56161500	2021-09-21 00:00:00	2021	2021	9	1.5591666666666666	1.47	1.63
56161500	2021-09-22 00:00:00	2021	2021	9	1.5358333333333334	1.47	1.63
56161500	2021-09-23 00:00:00	2021	2021	9	1.5092708333333333	1.39	1.72
56161500	2021-09-24 00:00:00	2021	2021	9	1.4403125	1.32	1.55
56161500	2021-09-25 00:00:00	2021	2021	9	1.4273958333333334	1.32	1.55
56161500	2021-09-26 00:00:00	2021	2021	9	1.4025	1.32	1.81
56161500	2021-09-27 00:00:00	2021	2021	9	7.255208333333333	1.81	9.91
56161500	2021-09-28 00:00:00	2021	2021	9	3.615104166666667	2.91	4.61
56161500	2021-09-29 00:00:00	2021	2021	9	2.7863541666666665	2.54	3.05
56161500	2021-09-30 00:00:00	2021	2021	9	2.4253125	2.21	2.66
56161500	2021-10-01 00:00:00	2021	2021	10	2.2384375	2.1	2.42
56161500	2021-10-02 00:00:00	2021	2021	10	2.173958333333333	2	2.54
56161500	2021-10-03 00:00:00	2021	2021	10	1.9982291666666667	1.72	2.42
56161500	2021-10-04 00:00:00	2021	2021	10	1.8690625	1.72	1.9
56161500	2021-10-05 00:00:00	2021	2021	10	2.1479166666666667	1.81	2.54
56161500	2021-10-06 00:00:00	2021	2021	10	1.9776041666666666	1.81	2.1
56161500	2021-10-07 00:00:00	2021	2021	10	1.8734375	1.72	2
56161500	2021-10-08 00:00:00	2021	2021	10	1.8369791666666666	1.72	2
56161500	2021-10-09 00:00:00	2021	2021	10	1.7434375	1.63	1.9
56161500	2021-10-10 00:00:00	2021	2021	10	1.6191666666666666	1.47	1.72
56161500	2021-10-11 00:00:00	2021	2021	10	1.5742708333333333	1.55	1.72
56161500	2021-10-12 00:00:00	2021	2021	10	1.8273958333333333	1.47	2.66
56161500	2021-10-13 00:00:00	2021	2021	10	1.8826041666666666	1.63	2.21
56161500	2021-10-14 00:00:00	2021	2021	10	1.905	1.55	2.31
56161500	2021-10-15 00:00:00	2021	2021	10	1.8104166666666666	1.63	2
56161500	2021-10-16 00:00:00	2021	2021	10	1.8007291666666667	1.72	2
56161500	2021-10-17 00:00:00	2021	2021	10	1.614375	1.55	1.81
56161500	2021-10-18 00:00:00	2021	2021	10	1.5720833333333333	1.47	1.81
56161500	2021-10-19 00:00:00	2021	2021	10	1.5041666666666667	1.39	1.63
