#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
420110	1921-11-01 00:00:00	1921	1922	11	10.8	10.8	10.8
420110	1921-11-02 00:00:00	1921	1922	11	8.31	8.31	8.31
420110	1921-11-03 00:00:00	1921	1922	11	6.16	6.16	6.16
420110	1921-11-04 00:00:00	1921	1922	11	6.7	6.7	6.7
420110	1921-11-05 00:00:00	1921	1922	11	7.13	7.13	7.13
420110	1921-11-06 00:00:00	1921	1922	11	7.3	7.3	7.3
420110	1921-11-07 00:00:00	1921	1922	11	12.6	12.6	12.6
420110	1921-11-08 00:00:00	1921	1922	11	13.1	13.1	13.6
420110	1921-11-09 00:00:00	1921	1922	11	10.6	10.6	10.6
420110	1921-11-10 00:00:00	1921	1922	11	9.53	9.53	9.53
420110	1921-11-11 00:00:00	1921	1922	11	8.5	8.5	8.5
420110	1921-11-12 00:00:00	1921	1922	11	7.9	7.9	7.9
420110	1921-11-13 00:00:00	1921	1922	11	6.91	6.91	6.91
420110	1921-11-14 00:00:00	1921	1922	11	8.13	8.13	8.13
420110	1921-11-15 00:00:00	1921	1922	11	6.91	6.91	6.91
420110	1921-11-16 00:00:00	1921	1922	11	7.69	7.69	7.69
420110	1921-11-17 00:00:00	1921	1922	11	6.51	6.51	6.51
420110	1921-11-18 00:00:00	1921	1922	11	6.16	6.16	6.16
420110	1921-11-19 00:00:00	1921	1922	11	6.16	6.16	6.16
420110	1921-11-20 00:00:00	1921	1922	11	6.16	6.16	6.16
420110	1921-11-21 00:00:00	1921	1922	11	5.74	5.74	5.74
420110	1921-11-22 00:00:00	1921	1922	11	5.38	5.38	5.38
420110	1921-11-23 00:00:00	1921	1922	11	6.16	6.16	6.16
420110	1921-11-24 00:00:00	1921	1922	11	5.56	5.56	5.56
420110	1921-11-25 00:00:00	1921	1922	11	4.88	4.88	4.88
420110	1921-11-26 00:00:00	1921	1922	11	4.13	4.13	4.13
420110	1921-11-27 00:00:00	1921	1922	11	5.22	5.22	5.22
420110	1921-11-28 00:00:00	1921	1922	11	5.02	5.02	5.02
