#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	W	W_MIN	W_MAX
576500	1986-11-01 00:00:00	1986	1987	11	93	93	93
576500	1986-11-02 00:00:00	1986	1987	11	92	92	92
576500	1986-11-03 00:00:00	1986	1987	11	97	97	97
576500	1986-11-04 00:00:00	1986	1987	11	95	95	95
576500	1986-11-05 00:00:00	1986	1987	11	95	95	95
576500	1986-11-06 00:00:00	1986	1987	11	96	96	96
576500	1986-11-07 00:00:00	1986	1987	11	92	92	92
576500	1986-11-08 00:00:00	1986	1987	11	91	91	91
576500	1986-11-09 00:00:00	1986	1987	11	89	89	89
576500	1986-11-10 00:00:00	1986	1987	11	89	89	89
576500	1986-11-11 00:00:00	1986	1987	11	91	91	91
576500	1986-11-12 00:00:00	1986	1987	11	89	89	89
576500	1986-11-13 00:00:00	1986	1987	11	87	87	87
576500	1986-11-14 00:00:00	1986	1987	11	87	87	87
576500	1986-11-15 00:00:00	1986	1987	11	89	89	89
576500	1986-11-16 00:00:00	1986	1987	11	87	87	87
576500	1986-11-17 00:00:00	1986	1987	11	87	87	87
576500	1986-11-18 00:00:00	1986	1987	11	87	87	87
576500	1986-11-19 00:00:00	1986	1987	11	85	85	85
576500	1986-11-20 00:00:00	1986	1987	11	85	85	85
576500	1986-11-21 00:00:00	1986	1987	11	86	86	86
576500	1986-11-22 00:00:00	1986	1987	11	85	85	85
576500	1986-11-23 00:00:00	1986	1987	11	85	85	85
576500	1986-11-24 00:00:00	1986	1987	11	85	85	85
576500	1986-11-25 00:00:00	1986	1987	11	84	84	84
576500	1986-11-26 00:00:00	1986	1987	11	83	83	83
576500	1986-11-27 00:00:00	1986	1987	11	83	83	83
576500	1986-11-28 00:00:00	1986	1987	11	83	83	83
576500	1986-11-29 00:00:00	1986	1987	11	81	81	81
576500	1986-11-30 00:00:00	1986	1987	11	81	81	81
576500	1986-12-01 00:00:00	1986	1987	12	83	83	83
576500	1986-12-02 00:00:00	1986	1987	12	83	83	83
576500	1986-12-03 00:00:00	1986	1987	12	83	83	83
576500	1986-12-04 00:00:00	1986	1987	12	82	82	82
576500	1986-12-05 00:00:00	1986	1987	12	83	83	83
576500	1986-12-06 00:00:00	1986	1987	12	81	81	81
576500	1986-12-07 00:00:00	1986	1987	12	79	79	79
576500	1986-12-08 00:00:00	1986	1987	12	79	79	79
576500	1986-12-09 00:00:00	1986	1987	12	81	81	81
576500	1986-12-10 00:00:00	1986	1987	12	81	81	81
576500	1986-12-11 00:00:00	1986	1987	12	79	79	79
576500	1986-12-12 00:00:00	1986	1987	12	78	78	78
576500	1986-12-13 00:00:00	1986	1987	12	79	79	79
576500	1986-12-14 00:00:00	1986	1987	12	77	77	77
576500	1986-12-15 00:00:00	1986	1987	12	77	77	77
576500	1986-12-16 00:00:00	1986	1987	12	79	79	79
576500	1986-12-17 00:00:00	1986	1987	12	79	79	79
576500	1986-12-18 00:00:00	1986	1987	12	79	79	79
576500	1986-12-19 00:00:00	1986	1987	12	81	81	81
576500	1986-12-20 00:00:00	1986	1987	12	81	81	81
576500	1986-12-21 00:00:00	1986	1987	12	82	82	82
576500	1986-12-22 00:00:00	1986	1987	12	80	80	80
576500	1986-12-23 00:00:00	1986	1987	12	80	80	80
576500	1986-12-24 00:00:00	1986	1987	12	81	81	81
576500	1986-12-25 00:00:00	1986	1987	12	81	81	81
576500	1986-12-26 00:00:00	1986	1987	12	80	80	80
576500	1986-12-27 00:00:00	1986	1987	12	81	81	81
576500	1986-12-28 00:00:00	1986	1987	12	82	82	82
576500	1986-12-29 00:00:00	1986	1987	12	102	102	102
576500	1986-12-30 00:00:00	1986	1987	12	161	161	161
576500	1986-12-31 00:00:00	1986	1987	12	184	184	184
