#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
420170	1931-11-01 00:00:00	1931	1932	11	20.5	20.5	20.5
420170	1931-11-02 00:00:00	1931	1932	11	21	21	21
420170	1931-11-03 00:00:00	1931	1932	11	20	20	20
420170	1931-11-04 00:00:00	1931	1932	11	19.6	19.6	19.6
420170	1931-11-05 00:00:00	1931	1932	11	20	20	20
420170	1931-11-06 00:00:00	1931	1932	11	19.6	19.6	19.6
420170	1931-11-07 00:00:00	1931	1932	11	18.6	18.6	18.6
420170	1931-11-08 00:00:00	1931	1932	11	18	18	18
420170	1931-11-09 00:00:00	1931	1932	11	18.3	18.3	18.3
420170	1931-11-10 00:00:00	1931	1932	11	18	18	18
420170	1931-11-11 00:00:00	1931	1932	11	20.3	20.3	20.3
420170	1931-11-12 00:00:00	1931	1932	11	21.7	21.7	21.7
420170	1931-11-13 00:00:00	1931	1932	11	23.9	23.9	23.9
420170	1931-11-14 00:00:00	1931	1932	11	23.6	23.6	23.6
420170	1931-11-15 00:00:00	1931	1932	11	21.3	21.3	21.3
420170	1931-11-16 00:00:00	1931	1932	11	21.3	21.3	21.3
420170	1931-11-17 00:00:00	1931	1932	11	20.5	20.5	20.5
420170	1931-11-18 00:00:00	1931	1932	11	19	19	19
420170	1931-11-19 00:00:00	1931	1932	11	19.6	19.6	19.6
420170	1931-11-20 00:00:00	1931	1932	11	18.3	18.3	18.3
420170	1931-11-21 00:00:00	1931	1932	11	17.8	17.8	17.8
420170	1931-11-22 00:00:00	1931	1932	11	16.8	16.8	16.8
420170	1931-11-23 00:00:00	1931	1932	11	17.6	17.6	17.6
420170	1931-11-24 00:00:00	1931	1932	11	16.8	16.8	16.8
420170	1931-11-25 00:00:00	1931	1932	11	17.1	17.1	17.1
420170	1931-11-26 00:00:00	1931	1932	11	17.6	17.6	17.6
420170	1931-11-27 00:00:00	1931	1932	11	17.1	17.1	17.1
420170	1931-11-28 00:00:00	1931	1932	11	17.6	17.6	17.6
420170	1931-11-29 00:00:00	1931	1932	11	19.3	19.3	19.3
420170	1931-11-30 00:00:00	1931	1932	11	19.3	19.3	19.3
420170	1931-12-01 00:00:00	1931	1932	12	16.6	16.6	16.6
420170	1931-12-02 00:00:00	1931	1932	12	15.4	15.4	15.4
420170	1931-12-03 00:00:00	1931	1932	12	14.8	14.8	14.8
420170	1931-12-04 00:00:00	1931	1932	12	16.1	16.1	16.1
420170	1931-12-05 00:00:00	1931	1932	12	28.6	28.6	28.6
420170	1931-12-06 00:00:00	1931	1932	12	36.5	36.5	36.5
420170	1931-12-07 00:00:00	1931	1932	12	32.1	32.1	32.1
