#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
427011	2020-11-01 00:00:00	2020	2021	11	2.44853125	2.138	2.685
427011	2020-11-02 00:00:00	2020	2021	11	2.5063958333333334	2.272	2.685
427011	2020-11-03 00:00:00	2020	2021	11	2.212125	2.007	2.407
427011	2020-11-04 00:00:00	2020	2021	11	1.943625	1.753	2.138
427011	2020-11-05 00:00:00	2020	2021	11	1.6686041666666667	1.391	1.879
427011	2020-11-06 00:00:00	2020	2021	11	1.6297083333333333	1.509	1.753
427011	2020-11-07 00:00:00	2020	2021	11	1.478625	1.163	1.753
427011	2020-11-08 00:00:00	2020	2021	11	1.4212395833333333	1.163	1.509
427011	2020-11-09 00:00:00	2020	2021	11	1.2575729166666667	0.948	1.391
427011	2020-11-10 00:00:00	2020	2021	11	1.3642916666666667	1.163	1.509
427011	2020-11-11 00:00:00	2020	2021	11	1.2141979166666668	1.054	1.276
427011	2020-11-12 00:00:00	2020	2021	11	1.238875	0.948	1.629
427011	2020-11-13 00:00:00	2020	2021	11	1.177125	1.163	1.276
427011	2020-11-14 00:00:00	2020	2021	11	1.17359375	1.163	1.276
427011	2020-11-15 00:00:00	2020	2021	11	1.10865625	0.948	1.276
427011	2020-11-16 00:00:00	2020	2021	11	1.22090625	0.846	1.509
427011	2020-11-17 00:00:00	2020	2021	11	1.3468020833333334	1.276	1.509
427011	2020-11-18 00:00:00	2020	2021	11	1.35521875	1.276	1.509
427011	2020-11-19 00:00:00	2020	2021	11	1.3568541666666667	1.276	1.509
427011	2020-11-20 00:00:00	2020	2021	11	1.6274375	1.509	2.007
427011	2020-11-21 00:00:00	2020	2021	11	1.6101458333333334	1.509	1.879
427011	2020-11-22 00:00:00	2020	2021	11	1.4378020833333334	1.276	1.509
427011	2020-11-23 00:00:00	2020	2021	11	1.40575	1.391	1.509
427011	2020-11-24 00:00:00	2020	2021	11	1.3167291666666667	1.276	1.391
427011	2020-11-25 00:00:00	2020	2021	11	1.2928958333333334	1.163	1.391
427011	2020-11-26 00:00:00	2020	2021	11	1.2738125	1.163	1.391
427011	2020-11-27 00:00:00	2020	2021	11	1.2112604166666667	1.163	1.276
427011	2020-11-28 00:00:00	2020	2021	11	1.1818333333333333	1.163	1.276
427011	2020-11-29 00:00:00	2020	2021	11	1.16665625	1.054	1.276
427011	2020-11-30 00:00:00	2020	2021	11	1.08659375	0.846	1.276
427011	2020-12-01 00:00:00	2020	2021	12	1.1660625	1.054	1.276
427011	2020-12-02 00:00:00	2020	2021	12	1.23009375	1.163	1.276
427011	2020-12-03 00:00:00	2020	2021	12	1.163	1.163	1.163
427011	2020-12-04 00:00:00	2020	2021	12	1.1641770833333334	1.163	1.276
427011	2020-12-05 00:00:00	2020	2021	12	1.1959583333333332	1.163	1.276
427011	2020-12-06 00:00:00	2020	2021	12	1.1747708333333333	1.163	1.276
427011	2020-12-07 00:00:00	2020	2021	12	1.3544270833333334	0.948	1.509
427011	2020-12-08 00:00:00	2020	2021	12	1.4930208333333332	1.391	1.509
427011	2020-12-09 00:00:00	2020	2021	12	1.3935833333333334	1.276	1.509
427011	2020-12-10 00:00:00	2020	2021	12	1.32990625	1.276	1.391
427011	2020-12-11 00:00:00	2020	2021	12	1.2833333333333334	1.163	1.391
427011	2020-12-12 00:00:00	2020	2021	12	1.2736458333333334	1.163	1.276
427011	2020-12-13 00:00:00	2020	2021	12	1.2312708333333333	1.163	1.276
427011	2020-12-14 00:00:00	2020	2021	12	1.3445416666666667	1.163	1.629
427011	2020-12-15 00:00:00	2020	2021	12	1.4650416666666666	1.391	1.629
427011	2020-12-16 00:00:00	2020	2021	12	1.4708958333333333	1.391	1.509
427011	2020-12-17 00:00:00	2020	2021	12	1.4070208333333334	1.391	1.629
427011	2020-12-18 00:00:00	2020	2021	12	1.3754270833333333	1.276	1.391
427011	2020-12-19 00:00:00	2020	2021	12	1.2916145833333332	1.163	1.391
427011	2020-12-20 00:00:00	2020	2021	12	1.27428125	0.948	1.391
