#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
429720	1955-11-01 00:00:00	1955	1956	11	0.3	0.3	0.3
429720	1955-11-02 00:00:00	1955	1956	11	0.33	0.33	0.33
429720	1955-11-03 00:00:00	1955	1956	11	0.33	0.33	0.33
429720	1955-11-04 00:00:00	1955	1956	11	0.53	0.53	0.53
429720	1955-11-05 00:00:00	1955	1956	11	0.49	0.49	0.49
429720	1955-11-06 00:00:00	1955	1956	11	0.49	0.49	0.49
429720	1955-11-07 00:00:00	1955	1956	11	0.37	0.37	0.37
429720	1955-11-08 00:00:00	1955	1956	11	0.33	0.33	0.33
429720	1955-11-09 00:00:00	1955	1956	11	0.3	0.3	0.3
429720	1955-11-10 00:00:00	1955	1956	11	0.33	0.33	0.33
429720	1955-11-11 00:00:00	1955	1956	11	0.33	0.33	0.33
429720	1955-11-12 00:00:00	1955	1956	11	0.33	0.33	0.33
429720	1955-11-13 00:00:00	1955	1956	11	0.27	0.27	0.27
429720	1955-11-14 00:00:00	1955	1956	11	0.24	0.24	0.24
429720	1955-11-15 00:00:00	1955	1956	11	0.27	0.27	0.27
429720	1955-11-16 00:00:00	1955	1956	11	0.33	0.33	0.33
429720	1955-11-17 00:00:00	1955	1956	11	0.27	0.27	0.27
429720	1955-11-18 00:00:00	1955	1956	11	0.27	0.27	0.27
429720	1955-11-19 00:00:00	1955	1956	11	0.27	0.27	0.27
429720	1955-11-20 00:00:00	1955	1956	11	0.24	0.24	0.24
429720	1955-11-21 00:00:00	1955	1956	11	0.27	0.27	0.27
429720	1955-11-22 00:00:00	1955	1956	11	0.24	0.24	0.24
429720	1955-11-23 00:00:00	1955	1956	11	0.27	0.27	0.27
429720	1955-11-24 00:00:00	1955	1956	11	0.3	0.3	0.3
429720	1955-11-25 00:00:00	1955	1956	11	0.21	0.21	0.21
429720	1955-11-26 00:00:00	1955	1956	11	0.24	0.24	0.24
429720	1955-11-27 00:00:00	1955	1956	11	0.27	0.27	0.27
429720	1955-11-28 00:00:00	1955	1956	11	0.27	0.27	0.27
429720	1955-11-29 00:00:00	1955	1956	11	0.27	0.27	0.27
429720	1955-11-30 00:00:00	1955	1956	11	0.27	0.27	0.27
429720	1955-12-01 00:00:00	1955	1956	12	0.27	0.27	0.27
429720	1955-12-02 00:00:00	1955	1956	12	0.27	0.27	0.27
429720	1955-12-03 00:00:00	1955	1956	12	0.27	0.27	0.27
429720	1955-12-04 00:00:00	1955	1956	12	0.24	0.24	0.24
429720	1955-12-05 00:00:00	1955	1956	12	0.49	0.49	0.49
429720	1955-12-06 00:00:00	1955	1956	12	0.27	0.27	0.27
429720	1955-12-07 00:00:00	1955	1956	12	0.27	0.27	0.27
429720	1955-12-08 00:00:00	1955	1956	12	0.33	0.33	0.33
429720	1955-12-09 00:00:00	1955	1956	12	0.37	0.37	0.37
429720	1955-12-10 00:00:00	1955	1956	12	0.37	0.37	0.37
429720	1955-12-11 00:00:00	1955	1956	12	0.49	0.49	0.49
429720	1955-12-12 00:00:00	1955	1956	12	0.45	0.45	0.45
429720	1955-12-13 00:00:00	1955	1956	12	0.45	0.45	0.45
429720	1955-12-14 00:00:00	1955	1956	12	0.37	0.37	0.37
429720	1955-12-15 00:00:00	1955	1956	12	0.37	0.37	0.37
429720	1955-12-16 00:00:00	1955	1956	12	0.27	0.27	0.27
429720	1955-12-17 00:00:00	1955	1956	12	0.53	0.53	0.53
429720	1955-12-18 00:00:00	1955	1956	12	0.49	0.49	0.49
429720	1955-12-19 00:00:00	1955	1956	12	0.37	0.37	0.37
429720	1955-12-20 00:00:00	1955	1956	12	0.37	0.37	0.37
429720	1955-12-21 00:00:00	1955	1956	12	0.27	0.27	0.27
429720	1955-12-22 00:00:00	1955	1956	12	0.24	0.24	0.24
429720	1955-12-23 00:00:00	1955	1956	12	0.21	0.21	0.21
429720	1955-12-24 00:00:00	1955	1956	12	0.24	0.24	0.24
429720	1955-12-25 00:00:00	1955	1956	12	0.3	0.3	0.3
429720	1955-12-26 00:00:00	1955	1956	12	0.33	0.33	0.33
429720	1955-12-27 00:00:00	1955	1956	12	0.37	0.37	0.37
429720	1955-12-28 00:00:00	1955	1956	12	0.37	0.37	0.37
429720	1955-12-29 00:00:00	1955	1956	12	0.33	0.33	0.33
429720	1955-12-30 00:00:00	1955	1956	12	0.37	0.37	0.37
429720	1955-12-31 00:00:00	1955	1956	12	0.37	0.37	0.37
429720	1956-01-01 00:00:00	1956	1956	1	0.45	0.45	0.45
429720	1956-01-02 00:00:00	1956	1956	1	0.37	0.37	0.37
429720	1956-01-03 00:00:00	1956	1956	1	0.33	0.33	0.33
