#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
420120	1921-11-01 00:00:00	1921	1922	11	10.8	10.8	10.8
420120	1921-11-02 00:00:00	1921	1922	11	8.33	8.33	8.33
420120	1921-11-03 00:00:00	1921	1922	11	6.18	6.18	6.18
420120	1921-11-04 00:00:00	1921	1922	11	6.72	6.72	6.72
420120	1921-11-05 00:00:00	1921	1922	11	7.15	7.15	7.15
420120	1921-11-06 00:00:00	1921	1922	11	7.32	7.32	7.32
420120	1921-11-07 00:00:00	1921	1922	11	12.6	12.6	12.6
420120	1921-11-08 00:00:00	1921	1922	11	13.1	13.1	13.6
420120	1921-11-09 00:00:00	1921	1922	11	10.6	10.6	10.6
420120	1921-11-10 00:00:00	1921	1922	11	9.56	9.56	9.56
420120	1921-11-11 00:00:00	1921	1922	11	8.52	8.52	8.52
420120	1921-11-12 00:00:00	1921	1922	11	7.92	7.92	7.92
420120	1921-11-13 00:00:00	1921	1922	11	6.93	6.93	6.93
420120	1921-11-14 00:00:00	1921	1922	11	8.15	8.15	8.15
420120	1921-11-15 00:00:00	1921	1922	11	6.93	6.93	6.93
420120	1921-11-16 00:00:00	1921	1922	11	7.71	7.71	7.71
420120	1921-11-17 00:00:00	1921	1922	11	6.53	6.53	6.53
420120	1921-11-18 00:00:00	1921	1922	11	6.18	6.18	6.18
420120	1921-11-19 00:00:00	1921	1922	11	6.18	6.18	6.18
420120	1921-11-20 00:00:00	1921	1922	11	6.18	6.18	6.18
420120	1921-11-21 00:00:00	1921	1922	11	5.76	5.76	5.76
420120	1921-11-22 00:00:00	1921	1922	11	5.39	5.39	5.39
420120	1921-11-23 00:00:00	1921	1922	11	6.18	6.18	6.18
420120	1921-11-24 00:00:00	1921	1922	11	5.57	5.57	5.57
420120	1921-11-25 00:00:00	1921	1922	11	4.89	4.89	4.89
420120	1921-11-26 00:00:00	1921	1922	11	4.14	4.14	4.14
420120	1921-11-27 00:00:00	1921	1922	11	5.23	5.23	5.23
420120	1921-11-28 00:00:00	1921	1922	11	5.03	5.03	5.03
