#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	W	W_MIN	W_MAX
421580	1966-11-01 00:00:00	1966	1967	11	37	37	37
421580	1966-11-02 00:00:00	1966	1967	11	36	36	36
421580	1966-11-03 00:00:00	1966	1967	11	36	36	36
421580	1966-11-04 00:00:00	1966	1967	11	35	35	35
421580	1966-11-05 00:00:00	1966	1967	11	34	34	34
421580	1966-11-06 00:00:00	1966	1967	11	33	33	33
421580	1966-11-07 00:00:00	1966	1967	11	32	32	32
421580	1966-11-08 00:00:00	1966	1967	11	32	32	32
421580	1966-11-09 00:00:00	1966	1967	11	32	32	32
421580	1966-11-10 00:00:00	1966	1967	11	32	32	32
421580	1966-11-11 00:00:00	1966	1967	11	32	32	32
421580	1966-11-12 00:00:00	1966	1967	11	31	31	31
421580	1966-11-13 00:00:00	1966	1967	11	31	31	31
421580	1966-11-14 00:00:00	1966	1967	11	31	31	31
421580	1966-11-15 00:00:00	1966	1967	11	31	31	31
421580	1966-11-16 00:00:00	1966	1967	11	30	30	30
421580	1966-11-17 00:00:00	1966	1967	11	30	30	30
421580	1966-11-18 00:00:00	1966	1967	11	30	30	30
421580	1966-11-19 00:00:00	1966	1967	11	30	30	30
421580	1966-11-20 00:00:00	1966	1967	11	30	30	30
421580	1966-11-21 00:00:00	1966	1967	11	30	30	30
421580	1966-11-22 00:00:00	1966	1967	11	30	30	30
421580	1966-11-23 00:00:00	1966	1967	11	28	28	28
421580	1966-11-24 00:00:00	1966	1967	11	28	28	28
421580	1966-11-25 00:00:00	1966	1967	11	28	28	28
421580	1966-11-26 00:00:00	1966	1967	11	28	28	28
421580	1966-11-27 00:00:00	1966	1967	11	28	28	28
421580	1966-11-28 00:00:00	1966	1967	11	32	32	32
421580	1966-11-29 00:00:00	1966	1967	11	40	40	40
421580	1966-11-30 00:00:00	1966	1967	11	40	40	40
421580	1966-12-01 00:00:00	1966	1967	12	40	40	40
421580	1966-12-02 00:00:00	1966	1967	12	44	44	44
421580	1966-12-03 00:00:00	1966	1967	12	47	47	47
421580	1966-12-04 00:00:00	1966	1967	12	44	44	44
421580	1966-12-05 00:00:00	1966	1967	12	42	42	42
421580	1966-12-06 00:00:00	1966	1967	12	38	38	38
421580	1966-12-07 00:00:00	1966	1967	12	36	36	36
421580	1966-12-08 00:00:00	1966	1967	12	36	36	36
421580	1966-12-09 00:00:00	1966	1967	12	35	35	35
421580	1966-12-10 00:00:00	1966	1967	12	38	38	38
421580	1966-12-11 00:00:00	1966	1967	12	40	40	40
421580	1966-12-12 00:00:00	1966	1967	12	41	41	41
421580	1966-12-13 00:00:00	1966	1967	12	46	46	46
421580	1966-12-14 00:00:00	1966	1967	12	46	46	46
421580	1966-12-15 00:00:00	1966	1967	12	43	43	43
421580	1966-12-16 00:00:00	1966	1967	12	41	41	41
421580	1966-12-17 00:00:00	1966	1967	12	38	38	38
