#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
572850	1979-11-01 00:00:00	1979	1980	11	1.1	1.1	1.1
572850	1979-11-02 00:00:00	1979	1980	11	1.3	1.3	1.3
572850	1979-11-03 00:00:00	1979	1980	11	1.2	1.2	1.2
572850	1979-11-04 00:00:00	1979	1980	11	1.2	1.2	1.2
572850	1979-11-05 00:00:00	1979	1980	11	1.9	1.9	1.9
572850	1979-11-06 00:00:00	1979	1980	11	1.6	1.6	1.6
572850	1979-11-07 00:00:00	1979	1980	11	1.7	1.7	1.7
572850	1979-11-08 00:00:00	1979	1980	11	2.85	2.85	2.85
572850	1979-11-09 00:00:00	1979	1980	11	3.96	3.96	3.96
572850	1979-11-10 00:00:00	1979	1980	11	2.55	2.55	2.55
572850	1979-11-11 00:00:00	1979	1980	11	2.55	2.55	2.55
572850	1979-11-12 00:00:00	1979	1980	11	2.4	2.4	2.4
572850	1979-11-13 00:00:00	1979	1980	11	2.25	2.25	2.25
572850	1979-11-14 00:00:00	1979	1980	11	2.1	2.1	2.1
572850	1979-11-15 00:00:00	1979	1980	11	2.25	2.25	2.25
572850	1979-11-16 00:00:00	1979	1980	11	2.4	2.4	2.4
572850	1979-11-17 00:00:00	1979	1980	11	2.1	2.1	2.1
572850	1979-11-18 00:00:00	1979	1980	11	1.9	1.9	1.9
572850	1979-11-19 00:00:00	1979	1980	11	1.9	1.9	1.9
572850	1979-11-20 00:00:00	1979	1980	11	1.9	1.9	1.9
572850	1979-11-21 00:00:00	1979	1980	11	1.9	1.9	1.9
572850	1979-11-22 00:00:00	1979	1980	11	1.9	1.9	1.9
572850	1979-11-23 00:00:00	1979	1980	11	1.7	1.7	1.7
572850	1979-11-24 00:00:00	1979	1980	11	1.7	1.7	1.7
572850	1979-11-25 00:00:00	1979	1980	11	1.6	1.6	1.6
572850	1979-11-26 00:00:00	1979	1980	11	1.6	1.6	1.6
572850	1979-11-27 00:00:00	1979	1980	11	1.9	1.9	1.9
572850	1979-11-28 00:00:00	1979	1980	11	1.8	1.8	1.8
572850	1979-11-29 00:00:00	1979	1980	11	1.9	1.9	1.9
572850	1979-11-30 00:00:00	1979	1980	11	1.8	1.8	1.8
572850	1979-12-01 00:00:00	1979	1980	12	2.7	2.7	2.7
572850	1979-12-02 00:00:00	1979	1980	12	2.25	2.25	2.25
572850	1979-12-03 00:00:00	1979	1980	12	2	2	2
572850	1979-12-04 00:00:00	1979	1980	12	2	2	2
572850	1979-12-05 00:00:00	1979	1980	12	2.1	2.1	2.1
572850	1979-12-06 00:00:00	1979	1980	12	2.1	2.1	2.1
572850	1979-12-07 00:00:00	1979	1980	12	2.4	2.4	2.4
572850	1979-12-08 00:00:00	1979	1980	12	2.25	2.25	2.25
572850	1979-12-09 00:00:00	1979	1980	12	2.4	2.4	2.4
572850	1979-12-10 00:00:00	1979	1980	12	3.32	3.32	3.32
572850	1979-12-11 00:00:00	1979	1980	12	9.1	9.1	9.1
572850	1979-12-12 00:00:00	1979	1980	12	13	13	15.1
572850	1979-12-13 00:00:00	1979	1980	12	10	10	10
572850	1979-12-14 00:00:00	1979	1980	12	8.1	8.1	8.1
572850	1979-12-15 00:00:00	1979	1980	12	6.9	6.9	6.9
572850	1979-12-16 00:00:00	1979	1980	12	6.5	6.5	6.5
572850	1979-12-17 00:00:00	1979	1980	12	6.12	6.12	6.12
572850	1979-12-18 00:00:00	1979	1980	12	6.5	6.5	6.5
572850	1979-12-19 00:00:00	1979	1980	12	5.93	5.93	5.93
572850	1979-12-20 00:00:00	1979	1980	12	5.55	5.55	5.55
572850	1979-12-21 00:00:00	1979	1980	12	4.98	4.98	4.98
572850	1979-12-22 00:00:00	1979	1980	12	3.96	3.96	3.96
572850	1979-12-23 00:00:00	1979	1980	12	3.8	3.8	3.8
572850	1979-12-24 00:00:00	1979	1980	12	3.32	3.32	3.32
572850	1979-12-25 00:00:00	1979	1980	12	3.16	3.16	3.16
572850	1979-12-26 00:00:00	1979	1980	12	2.7	2.7	2.7
572850	1979-12-27 00:00:00	1979	1980	12	2.4	2.4	2.4
572850	1979-12-28 00:00:00	1979	1980	12	2.4	2.4	2.4
572850	1979-12-29 00:00:00	1979	1980	12	2.4	2.4	2.4
572850	1979-12-30 00:00:00	1979	1980	12	2.4	2.4	2.4
572850	1979-12-31 00:00:00	1979	1980	12	2.25	2.25	2.25
572850	1980-01-01 00:00:00	1980	1980	1	2.25	2.25	2.25
572850	1980-01-02 00:00:00	1980	1980	1	2.1	2.1	2.1
572850	1980-01-03 00:00:00	1980	1980	1	2	2	2
572850	1980-01-04 00:00:00	1980	1980	1	1.7	1.7	1.7
572850	1980-01-05 00:00:00	1980	1980	1	1.6	1.6	1.6
572850	1980-01-06 00:00:00	1980	1980	1	1.7	1.7	1.7
572850	1980-01-07 00:00:00	1980	1980	1	1.7	1.7	1.7
572850	1980-01-08 00:00:00	1980	1980	1	1.7	1.7	1.7
572850	1980-01-09 00:00:00	1980	1980	1	1.6	1.6	1.6
572850	1980-01-10 00:00:00	1980	1980	1	1.6	1.6	1.6
572850	1980-01-11 00:00:00	1980	1980	1	1.5	1.5	1.5
572850	1980-01-12 00:00:00	1980	1980	1	1.3	1.3	1.3
572850	1980-01-13 00:00:00	1980	1980	1	1.1	1.1	1.1
572850	1980-01-14 00:00:00	1980	1980	1	1.1	1.1	1.1
572850	1980-01-15 00:00:00	1980	1980	1	1.3	1.3	1.3
572850	1980-01-16 00:00:00	1980	1980	1	1.3	1.3	1.3
572850	1980-01-17 00:00:00	1980	1980	1	1.3	1.3	1.3
572850	1980-01-18 00:00:00	1980	1980	1	1.3	1.3	1.3
572850	1980-01-19 00:00:00	1980	1980	1	1.3	1.3	1.3
572850	1980-01-20 00:00:00	1980	1980	1	1.3	1.3	1.3
572850	1980-01-21 00:00:00	1980	1980	1	1.3	1.3	1.3
572850	1980-01-22 00:00:00	1980	1980	1	1.3	1.3	1.3
572850	1980-01-23 00:00:00	1980	1980	1	1.3	1.3	1.3
572850	1980-01-24 00:00:00	1980	1980	1	1.3	1.3	1.3
572850	1980-01-25 00:00:00	1980	1980	1	1.3	1.3	1.3
572850	1980-01-26 00:00:00	1980	1980	1	1.3	1.3	1.3
572850	1980-01-27 00:00:00	1980	1980	1	1.3	1.3	1.3
572850	1980-01-28 00:00:00	1980	1980	1	1.1	1.1	1.1
572850	1980-01-29 00:00:00	1980	1980	1	1.1	1.1	1.1
572850	1980-01-30 00:00:00	1980	1980	1	1.1	1.1	1.1
572850	1980-01-31 00:00:00	1980	1980	1	2.4	2.4	5.36
572850	1980-02-01 00:00:00	1980	1980	2	5.36	5.36	5.36
572850	1980-02-02 00:00:00	1980	1980	2	4.12	4.12	4.12
572850	1980-02-03 00:00:00	1980	1980	2	4.79	4.79	4.79
572850	1980-02-04 00:00:00	1980	1980	2	6.12	6.12	6.12
572850	1980-02-05 00:00:00	1980	1980	2	4.98	4.98	4.98
572850	1980-02-06 00:00:00	1980	1980	2	10	10	10
572850	1980-02-07 00:00:00	1980	1980	2	13.6	13.6	13.6
572850	1980-02-08 00:00:00	1980	1980	2	9.1	9.1	9.1
572850	1980-02-09 00:00:00	1980	1980	2	6.5	6.5	6.5
572850	1980-02-10 00:00:00	1980	1980	2	6.12	6.12	6.12
572850	1980-02-11 00:00:00	1980	1980	2	6.12	6.12	6.12
572850	1980-02-12 00:00:00	1980	1980	2	5.36	5.36	5.36
572850	1980-02-13 00:00:00	1980	1980	2	4.98	4.98	4.98
572850	1980-02-14 00:00:00	1980	1980	2	4.28	4.28	4.28
572850	1980-02-15 00:00:00	1980	1980	2	4.28	4.28	4.28
572850	1980-02-16 00:00:00	1980	1980	2	3.8	3.8	3.8
572850	1980-02-17 00:00:00	1980	1980	2	3.32	3.32	3.32
572850	1980-02-18 00:00:00	1980	1980	2	3	3	3
572850	1980-02-19 00:00:00	1980	1980	2	3	3	3
572850	1980-02-20 00:00:00	1980	1980	2	2.7	2.7	2.7
572850	1980-02-21 00:00:00	1980	1980	2	2.55	2.55	2.55
572850	1980-02-22 00:00:00	1980	1980	2	2.4	2.4	2.4
572850	1980-02-23 00:00:00	1980	1980	2	2.25	2.25	2.25
572850	1980-02-24 00:00:00	1980	1980	2	2.1	2.1	2.1
572850	1980-02-25 00:00:00	1980	1980	2	2	2	2
572850	1980-02-26 00:00:00	1980	1980	2	2	2	2
572850	1980-02-27 00:00:00	1980	1980	2	1.9	1.9	1.9
572850	1980-02-28 00:00:00	1980	1980	2	1.9	1.9	1.9
572850	1980-02-29 00:00:00	1980	1980	2	1.9	1.9	1.9
572850	1980-03-01 00:00:00	1980	1980	3	1.9	1.9	1.9
572850	1980-03-02 00:00:00	1980	1980	3	1.8	1.8	1.8
572850	1980-03-03 00:00:00	1980	1980	3	1.7	1.7	1.7
572850	1980-03-04 00:00:00	1980	1980	3	1.7	1.7	1.7
572850	1980-03-05 00:00:00	1980	1980	3	1.7	1.7	1.7
572850	1980-03-06 00:00:00	1980	1980	3	1.6	1.6	1.6
572850	1980-03-07 00:00:00	1980	1980	3	2.55	2.55	2.55
572850	1980-03-08 00:00:00	1980	1980	3	2.1	2.1	2.1
572850	1980-03-09 00:00:00	1980	1980	3	2.1	2.1	2.1
572850	1980-03-10 00:00:00	1980	1980	3	2.1	2.1	2.1
572850	1980-03-11 00:00:00	1980	1980	3	2.1	2.1	2.1
572850	1980-03-12 00:00:00	1980	1980	3	2.1	2.1	2.1
572850	1980-03-13 00:00:00	1980	1980	3	2.1	2.1	2.1
572850	1980-03-14 00:00:00	1980	1980	3	2	2	2
572850	1980-03-15 00:00:00	1980	1980	3	2.1	2.1	2.1
572850	1980-03-16 00:00:00	1980	1980	3	2.1	2.1	2.1
572850	1980-03-17 00:00:00	1980	1980	3	2	2	2
572850	1980-03-18 00:00:00	1980	1980	3	2	2	2
572850	1980-03-19 00:00:00	1980	1980	3	1.9	1.9	1.9
572850	1980-03-20 00:00:00	1980	1980	3	1.9	1.9	1.9
572850	1980-03-21 00:00:00	1980	1980	3	1.9	1.9	1.9
572850	1980-03-22 00:00:00	1980	1980	3	1.9	1.9	1.9
572850	1980-03-23 00:00:00	1980	1980	3	1.9	1.9	1.9
572850	1980-03-24 00:00:00	1980	1980	3	1.8	1.8	1.8
572850	1980-03-25 00:00:00	1980	1980	3	1.8	1.8	1.8
572850	1980-03-26 00:00:00	1980	1980	3	1.7	1.7	1.7
572850	1980-03-27 00:00:00	1980	1980	3	1.8	1.8	1.8
572850	1980-03-28 00:00:00	1980	1980	3	2.55	2.55	2.55
572850	1980-03-29 00:00:00	1980	1980	3	3.64	3.64	3.64
