#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	W	W_MIN	W_MAX
56161500	2021-07-03 00:00:00	2021	2021	7	136.13541666666666	134	139
56161500	2021-07-04 00:00:00	2021	2021	7	132.22916666666666	130	135
56161500	2021-07-05 00:00:00	2021	2021	7	131.01041666666666	130	132
56161500	2021-07-06 00:00:00	2021	2021	7	131.27083333333334	129	137
56161500	2021-07-07 00:00:00	2021	2021	7	136.59375	132	140
56161500	2021-07-08 00:00:00	2021	2021	7	135.8125	133	140
56161500	2021-07-09 00:00:00	2021	2021	7	204.77083333333334	136	265
56161500	2021-07-10 00:00:00	2021	2021	7	185.75	171	206
56161500	2021-07-11 00:00:00	2021	2021	7	166.58333333333334	164	171
56161500	2021-07-12 00:00:00	2021	2021	7	159.47916666666666	154	165
56161500	2021-07-13 00:00:00	2021	2021	7	191.65625	158	290
56161500	2021-07-14 00:00:00	2021	2021	7	221.59375	205	275
56161500	2021-07-15 00:00:00	2021	2021	7	191.54166666666666	185	205
56161500	2021-07-16 00:00:00	2021	2021	7	179.64583333333334	170	196
56161500	2021-07-17 00:00:00	2021	2021	7	193.69791666666666	182	210
56161500	2021-07-18 00:00:00	2021	2021	7	181.16666666666666	173	191
56161500	2021-07-19 00:00:00	2021	2021	7	172.26041666666666	171	176
56161500	2021-07-20 00:00:00	2021	2021	7	173.25	165	178
56161500	2021-07-21 00:00:00	2021	2021	7	162.98958333333334	161	167
56161500	2021-07-22 00:00:00	2021	2021	7	161.67708333333334	159	163
56161500	2021-07-23 00:00:00	2021	2021	7	157.20833333333334	155	160
56161500	2021-07-24 00:00:00	2021	2021	7	155.72916666666666	155	156
56161500	2021-07-25 00:00:00	2021	2021	7	153.57291666666666	150	156
56161500	2021-07-26 00:00:00	2021	2021	7	151.04166666666666	150	153
56161500	2021-07-27 00:00:00	2021	2021	7	149.44791666666666	148	152
56161500	2021-07-28 00:00:00	2021	2021	7	148.58333333333334	148	150
56161500	2021-07-29 00:00:00	2021	2021	7	146.63541666666666	144	149
56161500	2021-07-30 00:00:00	2021	2021	7	144.84375	143	148
56161500	2021-07-31 00:00:00	2021	2021	7	142.73958333333334	141	144
56161500	2021-08-01 00:00:00	2021	2021	8	144.92708333333334	141	159
56161500	2021-08-02 00:00:00	2021	2021	8	148.39583333333334	144	155
56161500	2021-08-03 00:00:00	2021	2021	8	150.86458333333334	148	161
56161500	2021-08-04 00:00:00	2021	2021	8	150.32291666666666	147	155
56161500	2021-08-05 00:00:00	2021	2021	8	147.53125	146	152
56161500	2021-08-06 00:00:00	2021	2021	8	149.67708333333334	144	158
56161500	2021-08-07 00:00:00	2021	2021	8	151.13541666666666	146	162
56161500	2021-08-08 00:00:00	2021	2021	8	154.40625	150	159
56161500	2021-08-09 00:00:00	2021	2021	8	148.33333333333334	146	150
56161500	2021-08-10 00:00:00	2021	2021	8	144.8125	137	147
56161500	2021-08-11 00:00:00	2021	2021	8	143.09375	137	148
56161500	2021-08-12 00:00:00	2021	2021	8	141.40625	140	144
56161500	2021-08-13 00:00:00	2021	2021	8	140.26041666666666	139	141
56161500	2021-08-14 00:00:00	2021	2021	8	139.90625	138	143
56161500	2021-08-15 00:00:00	2021	2021	8	138.5	137	140
56161500	2021-08-16 00:00:00	2021	2021	8	141.26041666666666	137	148
56161500	2021-08-17 00:00:00	2021	2021	8	144.55208333333334	141	149
56161500	2021-08-18 00:00:00	2021	2021	8	142.30208333333334	137	155
56161500	2021-08-19 00:00:00	2021	2021	8	140.40625	139	143
56161500	2021-08-20 00:00:00	2021	2021	8	139.48958333333334	138	142
56161500	2021-08-21 00:00:00	2021	2021	8	138.28125	136	139
56161500	2021-08-22 00:00:00	2021	2021	8	137.63541666666666	137	139
56161500	2021-08-23 00:00:00	2021	2021	8	148.59375	137	158
56161500	2021-08-24 00:00:00	2021	2021	8	148.25	143	155
56161500	2021-08-25 00:00:00	2021	2021	8	141.70833333333334	140	144
56161500	2021-08-26 00:00:00	2021	2021	8	144.10416666666666	139	153
56161500	2021-08-27 00:00:00	2021	2021	8	149.44791666666666	145	158
56161500	2021-08-28 00:00:00	2021	2021	8	158.84375	154	162
56161500	2021-08-29 00:00:00	2021	2021	8	154.82291666666666	152	159
56161500	2021-08-30 00:00:00	2021	2021	8	164.38541666666666	157	169
56161500	2021-08-31 00:00:00	2021	2021	8	168.41666666666666	163	172
56161500	2021-09-01 00:00:00	2021	2021	9	161.54166666666666	159	164
56161500	2021-09-02 00:00:00	2021	2021	9	157.625	146	165
56161500	2021-09-03 00:00:00	2021	2021	9	154.01041666666666	142	163
56161500	2021-09-04 00:00:00	2021	2021	9	151.91666666666666	150	153
56161500	2021-11-01 00:00:00	2021	2022	11	140.20833333333334	137	144
56161500	2021-11-02 00:00:00	2021	2022	11	140.34375	136	147
56161500	2021-11-03 00:00:00	2021	2022	11	140.61458333333334	139	146
56161500	2021-11-04 00:00:00	2021	2022	11	165.1875	136	187
56161500	2021-11-05 00:00:00	2021	2022	11	174.30208333333334	165	184
56161500	2021-11-06 00:00:00	2021	2022	11	164.72916666666666	159	169
56161500	2021-11-07 00:00:00	2021	2022	11	162.375	160	166
56161500	2021-11-08 00:00:00	2021	2022	11	161.14583333333334	157	165
56161500	2021-11-09 00:00:00	2021	2022	11	158.375	156	160
56161500	2021-11-10 00:00:00	2021	2022	11	155.95833333333334	154	161
56161500	2021-11-11 00:00:00	2021	2022	11	154.46875	152	156
56161500	2021-11-12 00:00:00	2021	2022	11	152.86458333333334	150	154
56161500	2021-11-13 00:00:00	2021	2022	11	151.96875	150	154
56161500	2021-11-14 00:00:00	2021	2022	11	150.28125	149	152
56161500	2021-11-15 00:00:00	2021	2022	11	148.86458333333334	147	151
56161500	2021-11-16 00:00:00	2021	2022	11	147.27083333333334	146	149
56161500	2021-11-17 00:00:00	2021	2022	11	146.02083333333334	145	149
56161500	2021-11-18 00:00:00	2021	2022	11	144.91666666666666	144	146
56161500	2021-11-19 00:00:00	2021	2022	11	143.875	143	145
56161500	2021-11-20 00:00:00	2021	2022	11	143.80208333333334	143	145
56161500	2021-11-21 00:00:00	2021	2022	11	143.38541666666666	142	144
56161500	2021-11-22 00:00:00	2021	2022	11	143.85416666666666	142	145
56161500	2021-11-23 00:00:00	2021	2022	11	142.05208333333334	141	143
56161500	2021-11-24 00:00:00	2021	2022	11	141.70833333333334	141	143
56161500	2021-11-25 00:00:00	2021	2022	11	141.41666666666666	141	143
56161500	2021-11-26 00:00:00	2021	2022	11	141.10416666666666	140	142
56161500	2021-11-27 00:00:00	2021	2022	11	141.75	140	143
56161500	2021-11-28 00:00:00	2021	2022	11	141.88541666666666	141	143
56161500	2021-11-29 00:00:00	2021	2022	11	141.36458333333334	140	143
56161500	2021-11-30 00:00:00	2021	2022	11	141.33333333333334	139	146
56161500	2021-12-01 00:00:00	2021	2022	12	167.23958333333334	147	187
56161500	2021-12-02 00:00:00	2021	2022	12	182.78125	173	188
56161500	2021-12-03 00:00:00	2021	2022	12	168.0625	162	173
56161500	2021-12-04 00:00:00	2021	2022	12	164.82291666666666	163	170
56161500	2021-12-05 00:00:00	2021	2022	12	172.16666666666666	166	174
56161500	2021-12-06 00:00:00	2021	2022	12	166.32291666666666	162	170
56161500	2021-12-07 00:00:00	2021	2022	12	163.30208333333334	162	164
56161500	2021-12-08 00:00:00	2021	2022	12	161.86458333333334	159	163
56161500	2021-12-09 00:00:00	2021	2022	12	160.89583333333334	156	162
56161500	2021-12-10 00:00:00	2021	2022	12	159.54166666666666	156	160
56161500	2021-12-11 00:00:00	2021	2022	12	157.21875	155	159
56161500	2021-12-12 00:00:00	2021	2022	12	155.80208333333334	155	157
56161500	2021-12-13 00:00:00	2021	2022	12	161.91666666666666	157	168
56161500	2021-12-14 00:00:00	2021	2022	12	166.90625	164	168
56161500	2021-12-15 00:00:00	2021	2022	12	165.48958333333334	164	167
56161500	2021-12-16 00:00:00	2021	2022	12	163.8125	163	165
56161500	2021-12-17 00:00:00	2021	2022	12	162.625	160	164
56161500	2021-12-18 00:00:00	2021	2022	12	161.19791666666666	157	162
56161500	2021-12-19 00:00:00	2021	2022	12	160.78125	157	161
56161500	2021-12-20 00:00:00	2021	2022	12	159.65625	152	164
56161500	2021-12-21 00:00:00	2021	2022	12	157.88541666666666	155	159
56161500	2021-12-22 00:00:00	2021	2022	12	155.73958333333334	155	157
56161500	2021-12-23 00:00:00	2021	2022	12	154.20833333333334	154	155
56161500	2021-12-24 00:00:00	2021	2022	12	157.16666666666666	154	159
56161500	2021-12-25 00:00:00	2021	2022	12	155.90625	154	158
56161500	2021-12-26 00:00:00	2021	2022	12	153.3125	153	154
56161500	2021-12-27 00:00:00	2021	2022	12	152.77083333333334	150	154
56161500	2021-12-28 00:00:00	2021	2022	12	157.30208333333334	152	169
56161500	2021-12-29 00:00:00	2021	2022	12	178.88541666666666	169	183
56161500	2021-12-30 00:00:00	2021	2022	12	172.85416666666666	171	181
56161500	2021-12-31 00:00:00	2021	2022	12	171.9375	167	174
56161500	2022-01-01 00:00:00	2022	2022	1	169.05208333333334	165	171
56161500	2022-01-02 00:00:00	2022	2022	1	167.21875	164	169
56161500	2022-01-03 00:00:00	2022	2022	1	171.84375	166	179
56161500	2022-01-04 00:00:00	2022	2022	1	211.30208333333334	180	238
56161500	2022-01-05 00:00:00	2022	2022	1	221.73958333333334	213	235
56161500	2022-01-06 00:00:00	2022	2022	1	204.25	197	213
56161500	2022-01-07 00:00:00	2022	2022	1	192.33333333333334	185	197
56161500	2022-01-08 00:00:00	2022	2022	1	185.55208333333334	180	189
56161500	2022-01-09 00:00:00	2022	2022	1	181.5	178	183
56161500	2022-01-10 00:00:00	2022	2022	1	176.90625	175	181
56161500	2022-01-11 00:00:00	2022	2022	1	173.14583333333334	171	175
56161500	2022-01-12 00:00:00	2022	2022	1	170.11458333333334	167	177
56161500	2022-01-13 00:00:00	2022	2022	1	167.11458333333334	166	169
56161500	2022-01-14 00:00:00	2022	2022	1	165.45833333333334	164	167
56161500	2022-01-15 00:00:00	2022	2022	1	164	163	166
56161500	2022-01-16 00:00:00	2022	2022	1	162.4375	161	164
56161500	2022-01-17 00:00:00	2022	2022	1	161.78125	160	167
56161500	2022-01-18 00:00:00	2022	2022	1	163.86458333333334	163	164
56161500	2022-01-19 00:00:00	2022	2022	1	163.34375	162	165
56161500	2022-01-20 00:00:00	2022	2022	1	162.34375	161	164
56161500	2022-01-21 00:00:00	2022	2022	1	160.09375	159	162
56161500	2022-01-22 00:00:00	2022	2022	1	164.04166666666666	159	181
56161500	2022-01-23 00:00:00	2022	2022	1	172.01041666666666	171	176
56161500	2022-01-24 00:00:00	2022	2022	1	170.48958333333334	169	173
56161500	2022-01-25 00:00:00	2022	2022	1	169.91666666666666	169	173
56161500	2022-01-26 00:00:00	2022	2022	1	168.02083333333334	167	169
56161500	2022-01-27 00:00:00	2022	2022	1	166.14583333333334	164	167
56161500	2022-01-28 00:00:00	2022	2022	1	164.84375	164	166
56161500	2022-01-29 00:00:00	2022	2022	1	164.4375	163	169
56161500	2022-01-30 00:00:00	2022	2022	1	178.96875	170	182
56161500	2022-01-31 00:00:00	2022	2022	1	174.02083333333334	173	177
56161500	2022-02-01 00:00:00	2022	2022	2	171.64583333333334	171	173
56161500	2022-02-02 00:00:00	2022	2022	2	175.14583333333334	171	184
56161500	2022-02-03 00:00:00	2022	2022	2	175.04166666666666	173	179
56161500	2022-02-04 00:00:00	2022	2022	2	183.92708333333334	178	193
56161500	2022-02-05 00:00:00	2022	2022	2	193.29166666666666	185	196
56161500	2022-02-06 00:00:00	2022	2022	2	197.14583333333334	183	226
56161500	2022-02-07 00:00:00	2022	2022	2	218.14583333333334	205	231
56161500	2022-02-08 00:00:00	2022	2022	2	199.69791666666666	196	205
56161500	2022-02-09 00:00:00	2022	2022	2	197.71875	197	198
56161500	2022-02-10 00:00:00	2022	2022	2	193.57291666666666	188	198
56161500	2022-02-11 00:00:00	2022	2022	2	192.97916666666666	188	195
56161500	2022-02-12 00:00:00	2022	2022	2	186.875	183	193
56161500	2022-02-13 00:00:00	2022	2022	2	181.82291666666666	180	185
