#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	W	W_MIN	W_MAX
574540	1988-11-01 00:00:00	1988	1989	11	3	3	3
574540	1988-11-02 00:00:00	1988	1989	11	3	3	3
574540	1988-11-03 00:00:00	1988	1989	11	4	4	4
574540	1988-11-04 00:00:00	1988	1989	11	4	4	4
574540	1988-11-05 00:00:00	1988	1989	11	4	4	4
574540	1988-11-06 00:00:00	1988	1989	11	3	3	3
574540	1988-11-07 00:00:00	1988	1989	11	3	3	3
574540	1988-11-08 00:00:00	1988	1989	11	4	4	4
574540	1988-11-09 00:00:00	1988	1989	11	4	4	4
574540	1988-11-10 00:00:00	1988	1989	11	4	4	4
574540	1988-11-11 00:00:00	1988	1989	11	3	3	3
574540	1988-11-12 00:00:00	1988	1989	11	4	4	4
574540	1988-11-13 00:00:00	1988	1989	11	4	4	4
574540	1988-11-14 00:00:00	1988	1989	11	4	4	4
574540	1988-11-15 00:00:00	1988	1989	11	8	8	8
574540	1988-11-16 00:00:00	1988	1989	11	4	4	4
574540	1988-11-17 00:00:00	1988	1989	11	4	4	4
574540	1988-11-18 00:00:00	1988	1989	11	4	4	4
574540	1988-11-19 00:00:00	1988	1989	11	5	5	5
574540	1988-11-20 00:00:00	1988	1989	11	5	5	5
574540	1988-11-21 00:00:00	1988	1989	11	5	5	5
574540	1988-11-22 00:00:00	1988	1989	11	5	5	5
574540	1988-11-23 00:00:00	1988	1989	11	6	6	6
574540	1988-11-24 00:00:00	1988	1989	11	6	6	6
574540	1988-11-25 00:00:00	1988	1989	11	5	5	5
574540	1988-11-26 00:00:00	1988	1989	11	4	4	4
574540	1988-11-27 00:00:00	1988	1989	11	6	6	6
574540	1988-11-28 00:00:00	1988	1989	11	5	5	5
574540	1988-11-29 00:00:00	1988	1989	11	5	5	5
574540	1988-11-30 00:00:00	1988	1989	11	5	5	5
574540	1988-12-01 00:00:00	1988	1989	12	5	5	5
574540	1988-12-02 00:00:00	1988	1989	12	6	6	6
574540	1988-12-03 00:00:00	1988	1989	12	6	6	6
574540	1988-12-04 00:00:00	1988	1989	12	7	7	7
574540	1988-12-05 00:00:00	1988	1989	12	10	10	10
574540	1988-12-06 00:00:00	1988	1989	12	8	8	8
574540	1988-12-07 00:00:00	1988	1989	12	8	8	8
574540	1988-12-08 00:00:00	1988	1989	12	7	7	7
574540	1988-12-09 00:00:00	1988	1989	12	7	7	7
574540	1988-12-10 00:00:00	1988	1989	12	6	6	6
574540	1988-12-11 00:00:00	1988	1989	12	6	6	6
574540	1988-12-12 00:00:00	1988	1989	12	6	6	6
574540	1988-12-13 00:00:00	1988	1989	12	6	6	6
574540	1988-12-14 00:00:00	1988	1989	12	5	5	5
574540	1988-12-15 00:00:00	1988	1989	12	5	5	5
574540	1988-12-16 00:00:00	1988	1989	12	5	5	5
574540	1988-12-17 00:00:00	1988	1989	12	6	6	6
574540	1988-12-18 00:00:00	1988	1989	12	7	7	7
574540	1988-12-19 00:00:00	1988	1989	12	7	7	7
574540	1988-12-20 00:00:00	1988	1989	12	8	8	8
574540	1988-12-21 00:00:00	1988	1989	12	8	8	8
574540	1988-12-22 00:00:00	1988	1989	12	8	8	8
574540	1988-12-23 00:00:00	1988	1989	12	7	7	7
574540	1988-12-24 00:00:00	1988	1989	12	8	8	8
574540	1988-12-25 00:00:00	1988	1989	12	7	7	7
574540	1988-12-26 00:00:00	1988	1989	12	8	8	8
574540	1988-12-27 00:00:00	1988	1989	12	8	8	8
574540	1988-12-28 00:00:00	1988	1989	12	8	8	8
574540	1988-12-29 00:00:00	1988	1989	12	8	8	8
574540	1988-12-30 00:00:00	1988	1989	12	8	8	8
574540	1988-12-31 00:00:00	1988	1989	12	7	7	7
574540	1989-01-01 00:00:00	1989	1989	1	6	6	6
574540	1989-01-02 00:00:00	1989	1989	1	5	5	5
574540	1989-01-03 00:00:00	1989	1989	1	6	6	6
574540	1989-01-04 00:00:00	1989	1989	1	5	5	5
574540	1989-01-05 00:00:00	1989	1989	1	5	5	5
574540	1989-01-06 00:00:00	1989	1989	1	5	5	5
574540	1989-01-07 00:00:00	1989	1989	1	6	6	6
574540	1989-01-08 00:00:00	1989	1989	1	7	7	7
574540	1989-01-09 00:00:00	1989	1989	1	6	6	6
574540	1989-01-10 00:00:00	1989	1989	1	7	7	7
574540	1989-01-11 00:00:00	1989	1989	1	5	5	5
574540	1989-01-12 00:00:00	1989	1989	1	5	5	5
574540	1989-01-13 00:00:00	1989	1989	1	6	6	6
574540	1989-01-14 00:00:00	1989	1989	1	6	6	6
574540	1989-01-15 00:00:00	1989	1989	1	5	5	5
574540	1989-01-16 00:00:00	1989	1989	1	5	5	5
574540	1989-01-17 00:00:00	1989	1989	1	5	5	5
574540	1989-01-18 00:00:00	1989	1989	1	4	4	4
574540	1989-01-19 00:00:00	1989	1989	1	4	4	4
