#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
574630	1945-11-01 00:00:00	1945	1946	11	0.58	0.58	0.58
574630	1945-11-02 00:00:00	1945	1946	11	0.64	0.64	0.64
574630	1945-11-03 00:00:00	1945	1946	11	0.52	0.52	0.52
574630	1945-11-04 00:00:00	1945	1946	11	0.7	0.7	0.7
574630	1945-11-05 00:00:00	1945	1946	11	0.76	0.76	0.76
574630	1945-11-06 00:00:00	1945	1946	11	0.76	0.76	0.76
574630	1945-11-07 00:00:00	1945	1946	11	0.76	0.76	0.76
574630	1945-11-08 00:00:00	1945	1946	11	0.82	0.82	0.82
574630	1945-11-09 00:00:00	1945	1946	11	0.88	0.88	0.88
574630	1945-11-10 00:00:00	1945	1946	11	1	1	1
574630	1945-11-11 00:00:00	1945	1946	11	4.38	4.38	4.38
574630	1945-11-12 00:00:00	1945	1946	11	2.88	2.88	2.88
574630	1945-11-13 00:00:00	1945	1946	11	2.74	2.74	2.74
574630	1945-11-14 00:00:00	1945	1946	11	2.18	2.18	2.18
574630	1945-11-15 00:00:00	1945	1946	11	1.9	1.9	1.9
574630	1945-11-16 00:00:00	1945	1946	11	1.72	1.72	1.72
574630	1945-11-17 00:00:00	1945	1946	11	1.54	1.54	1.54
574630	1945-11-18 00:00:00	1945	1946	11	1.54	1.54	1.54
574630	1945-11-19 00:00:00	1945	1946	11	1.54	1.54	1.54
574630	1945-11-20 00:00:00	1945	1946	11	1.54	1.54	1.54
574630	1945-11-21 00:00:00	1945	1946	11	1.63	1.63	1.63
574630	1945-11-22 00:00:00	1945	1946	11	1.45	1.45	1.45
574630	1945-11-23 00:00:00	1945	1946	11	1.45	1.45	1.45
574630	1945-11-24 00:00:00	1945	1946	11	1.45	1.45	1.45
574630	1945-11-25 00:00:00	1945	1946	11	1.45	1.45	1.45
574630	1945-11-26 00:00:00	1945	1946	11	1.45	1.45	1.45
574630	1945-11-27 00:00:00	1945	1946	11	1.27	1.27	1.27
574630	1945-11-28 00:00:00	1945	1946	11	1.18	1.18	1.18
574630	1945-11-29 00:00:00	1945	1946	11	1.18	1.18	1.18
574630	1945-11-30 00:00:00	1945	1946	11	1.18	1.18	1.18
574630	1945-12-01 00:00:00	1945	1946	12	1	1	1
574630	1945-12-02 00:00:00	1945	1946	12	1.09	1.09	1.09
574630	1945-12-03 00:00:00	1945	1946	12	1.18	1.18	1.18
574630	1945-12-04 00:00:00	1945	1946	12	1.18	1.18	1.18
574630	1945-12-05 00:00:00	1945	1946	12	1.18	1.18	1.18
574630	1945-12-06 00:00:00	1945	1946	12	1.36	1.36	1.36
574630	1945-12-07 00:00:00	1945	1946	12	1.27	1.27	1.27
574630	1945-12-08 00:00:00	1945	1946	12	1.54	1.54	1.54
574630	1945-12-09 00:00:00	1945	1946	12	1.9	1.9	1.9
574630	1945-12-10 00:00:00	1945	1946	12	2.6	2.6	2.6
574630	1945-12-11 00:00:00	1945	1946	12	2.6	2.6	2.6
574630	1945-12-12 00:00:00	1945	1946	12	3.02	3.02	3.02
574630	1945-12-13 00:00:00	1945	1946	12	1.36	1.36	1.36
574630	1945-12-14 00:00:00	1945	1946	12	1.54	1.54	1.54
574630	1945-12-15 00:00:00	1945	1946	12	1.45	1.45	1.45
574630	1945-12-16 00:00:00	1945	1946	12	1.54	1.54	1.54
574630	1945-12-17 00:00:00	1945	1946	12	1.54	1.54	1.54
574630	1945-12-18 00:00:00	1945	1946	12	1.72	1.72	1.72
