#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
429940	1976-11-01 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-02 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-03 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-04 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-05 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-06 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-07 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-08 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-09 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-10 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-11 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-12 00:00:00	1976	1977	11	0.33	0.33	0.33
429940	1976-11-13 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-14 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-15 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-16 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-17 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-18 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-19 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-20 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-21 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-22 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-23 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-24 00:00:00	1976	1977	11	0.29	0.29	0.29
429940	1976-11-25 00:00:00	1976	1977	11	0.37	0.37	0.37
429940	1976-11-26 00:00:00	1976	1977	11	0.37	0.37	0.37
429940	1976-11-27 00:00:00	1976	1977	11	0.33	0.33	0.33
429940	1976-11-28 00:00:00	1976	1977	11	0.33	0.33	0.33
429940	1976-11-29 00:00:00	1976	1977	11	0.33	0.33	0.33
429940	1976-11-30 00:00:00	1976	1977	11	0.46	0.46	0.46
429940	1976-12-01 00:00:00	1976	1977	12	0.58	0.58	0.58
