#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
572600	1947-11-01 00:00:00	1947	1948	11	0.87	0.87	0.87
572600	1947-11-02 00:00:00	1947	1948	11	0.92	0.92	0.92
572600	1947-11-03 00:00:00	1947	1948	11	0.87	0.87	0.87
572600	1947-11-04 00:00:00	1947	1948	11	0.98	0.98	0.98
572600	1947-11-05 00:00:00	1947	1948	11	1.04	1.04	1.04
572600	1947-11-06 00:00:00	1947	1948	11	0.98	0.98	0.98
572600	1947-11-07 00:00:00	1947	1948	11	1.04	1.04	1.04
572600	1947-11-08 00:00:00	1947	1948	11	0.98	0.98	0.98
572600	1947-11-09 00:00:00	1947	1948	11	1.04	1.04	1.04
572600	1947-11-10 00:00:00	1947	1948	11	0.98	0.98	0.98
572600	1947-11-11 00:00:00	1947	1948	11	1.04	1.04	1.04
572600	1947-11-12 00:00:00	1947	1948	11	1.09	1.09	1.09
572600	1947-11-13 00:00:00	1947	1948	11	1.04	1.04	1.04
572600	1947-11-14 00:00:00	1947	1948	11	0.92	0.92	0.92
572600	1947-11-15 00:00:00	1947	1948	11	1.04	1.04	1.04
572600	1947-11-16 00:00:00	1947	1948	11	1.09	1.09	1.09
572600	1947-11-17 00:00:00	1947	1948	11	1.04	1.04	1.04
572600	1947-11-18 00:00:00	1947	1948	11	1.09	1.09	1.09
572600	1947-11-19 00:00:00	1947	1948	11	1.04	1.04	1.04
572600	1947-11-20 00:00:00	1947	1948	11	1.09	1.09	1.09
572600	1947-11-21 00:00:00	1947	1948	11	1.04	1.04	1.04
572600	1947-11-22 00:00:00	1947	1948	11	1.09	1.09	1.09
572600	1947-11-23 00:00:00	1947	1948	11	1.15	1.15	1.15
572600	1947-11-24 00:00:00	1947	1948	11	1.09	1.09	1.09
572600	1947-11-25 00:00:00	1947	1948	11	1.04	1.04	1.04
572600	1947-11-26 00:00:00	1947	1948	11	1.09	1.09	1.09
