#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	W	W_MIN	W_MAX
574420	1980-11-01 00:00:00	1980	1981	11	32	32	32
574420	1980-11-02 00:00:00	1980	1981	11	34	34	34
574420	1980-11-03 00:00:00	1980	1981	11	32	32	32
574420	1980-11-04 00:00:00	1980	1981	11	32	32	32
574420	1980-11-05 00:00:00	1980	1981	11	31	31	31
574420	1980-11-06 00:00:00	1980	1981	11	30	30	30
574420	1980-11-07 00:00:00	1980	1981	11	30	30	30
574420	1980-11-08 00:00:00	1980	1981	11	29	29	29
574420	1980-11-09 00:00:00	1980	1981	11	29	29	29
574420	1980-11-10 00:00:00	1980	1981	11	34	34	34
574420	1980-11-11 00:00:00	1980	1981	11	32	32	32
574420	1980-11-12 00:00:00	1980	1981	11	36	36	36
574420	1980-11-13 00:00:00	1980	1981	11	36	36	36
574420	1980-11-14 00:00:00	1980	1981	11	34	34	34
574420	1980-11-15 00:00:00	1980	1981	11	36	36	36
574420	1980-11-16 00:00:00	1980	1981	11	64	64	64
574420	1980-11-17 00:00:00	1980	1981	11	52	52	52
574420	1980-11-18 00:00:00	1980	1981	11	50	50	50
574420	1980-11-19 00:00:00	1980	1981	11	52	52	52
574420	1980-11-20 00:00:00	1980	1981	11	53	53	53
574420	1980-11-21 00:00:00	1980	1981	11	52	52	52
574420	1980-11-22 00:00:00	1980	1981	11	52	52	52
574420	1980-11-23 00:00:00	1980	1981	11	45	45	45
574420	1980-11-24 00:00:00	1980	1981	11	40	40	40
574420	1980-11-25 00:00:00	1980	1981	11	38	38	38
574420	1980-11-26 00:00:00	1980	1981	11	38	38	38
574420	1980-11-27 00:00:00	1980	1981	11	38	38	38
574420	1980-11-28 00:00:00	1980	1981	11	37	37	37
574420	1980-11-29 00:00:00	1980	1981	11	38	38	38
574420	1980-11-30 00:00:00	1980	1981	11	38	38	38
574420	1980-12-01 00:00:00	1980	1981	12	36	36	36
574420	1980-12-02 00:00:00	1980	1981	12	36	36	36
574420	1980-12-03 00:00:00	1980	1981	12	36	36	36
574420	1980-12-04 00:00:00	1980	1981	12	36	36	36
574420	1980-12-05 00:00:00	1980	1981	12	36	36	36
574420	1980-12-06 00:00:00	1980	1981	12	36	36	36
574420	1980-12-07 00:00:00	1980	1981	12	35	35	35
574420	1980-12-08 00:00:00	1980	1981	12	34	34	34
574420	1980-12-09 00:00:00	1980	1981	12	34	34	34
574420	1980-12-10 00:00:00	1980	1981	12	34	34	34
574420	1980-12-11 00:00:00	1980	1981	12	35	35	35
574420	1980-12-12 00:00:00	1980	1981	12	35	35	35
574420	1980-12-13 00:00:00	1980	1981	12	35	35	35
574420	1980-12-14 00:00:00	1980	1981	12	54	54	54
574420	1980-12-15 00:00:00	1980	1981	12	68	68	68
574420	1980-12-16 00:00:00	1980	1981	12	60	60	60
574420	1980-12-17 00:00:00	1980	1981	12	52	52	52
574420	1980-12-18 00:00:00	1980	1981	12	48	48	48
574420	1980-12-19 00:00:00	1980	1981	12	44	44	44
574420	1980-12-20 00:00:00	1980	1981	12	40	40	40
574420	1980-12-21 00:00:00	1980	1981	12	38	38	38
574420	1980-12-22 00:00:00	1980	1981	12	36	36	36
574420	1980-12-23 00:00:00	1980	1981	12	35	35	35
574420	1980-12-24 00:00:00	1980	1981	12	36	36	36
574420	1980-12-25 00:00:00	1980	1981	12	40	40	40
574420	1980-12-26 00:00:00	1980	1981	12	40	40	40
574420	1980-12-27 00:00:00	1980	1981	12	38	38	38
574420	1980-12-28 00:00:00	1980	1981	12	38	38	38
574420	1980-12-29 00:00:00	1980	1981	12	38	38	38
574420	1980-12-30 00:00:00	1980	1981	12	36	36	36
574420	1980-12-31 00:00:00	1980	1981	12	36	36	36
574420	1981-01-01 00:00:00	1981	1981	1	36	36	36
574420	1981-01-02 00:00:00	1981	1981	1	37	37	37
574420	1981-01-03 00:00:00	1981	1981	1	52	52	52
574420	1981-01-04 00:00:00	1981	1981	1	50	50	50
574420	1981-01-05 00:00:00	1981	1981	1	46	46	46
574420	1981-01-06 00:00:00	1981	1981	1	44	44	44
574420	1981-01-07 00:00:00	1981	1981	1	40	40	40
574420	1981-01-08 00:00:00	1981	1981	1	38	38	38
574420	1981-01-09 00:00:00	1981	1981	1	38	38	38
574420	1981-01-10 00:00:00	1981	1981	1	36	36	36
574420	1981-01-11 00:00:00	1981	1981	1	36	36	36
574420	1981-01-12 00:00:00	1981	1981	1	36	36	36
574420	1981-01-13 00:00:00	1981	1981	1	36	36	36
574420	1981-01-14 00:00:00	1981	1981	1	36	36	36
574420	1981-01-15 00:00:00	1981	1981	1	36	36	36
574420	1981-01-16 00:00:00	1981	1981	1	35	35	35
574420	1981-01-17 00:00:00	1981	1981	1	35	35	35
574420	1981-01-18 00:00:00	1981	1981	1	34	34	34
574420	1981-01-19 00:00:00	1981	1981	1	35	35	35
574420	1981-01-20 00:00:00	1981	1981	1	34	34	34
574420	1981-01-21 00:00:00	1981	1981	1	34	34	34
574420	1981-01-22 00:00:00	1981	1981	1	35	35	35
574420	1981-01-23 00:00:00	1981	1981	1	32	32	32
574420	1981-01-24 00:00:00	1981	1981	1	32	32	32
574420	1981-01-25 00:00:00	1981	1981	1	32	32	32
574420	1981-01-26 00:00:00	1981	1981	1	31	31	31
574420	1981-01-27 00:00:00	1981	1981	1	30	30	30
574420	1981-01-28 00:00:00	1981	1981	1	30	30	30
574420	1981-01-29 00:00:00	1981	1981	1	28	28	28
574420	1981-01-30 00:00:00	1981	1981	1	28	28	28
574420	1981-01-31 00:00:00	1981	1981	1	29	29	29
574420	1981-02-01 00:00:00	1981	1981	2	29	29	29
574420	1981-02-02 00:00:00	1981	1981	2	29	29	29
574420	1981-02-03 00:00:00	1981	1981	2	29	29	29
574420	1981-02-04 00:00:00	1981	1981	2	29	29	29
574420	1981-02-05 00:00:00	1981	1981	2	28	28	28
574420	1981-02-06 00:00:00	1981	1981	2	29	29	29
574420	1981-02-07 00:00:00	1981	1981	2	29	29	29
574420	1981-02-08 00:00:00	1981	1981	2	39	39	39
574420	1981-02-09 00:00:00	1981	1981	2	38	38	38
