#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	W	W_MIN	W_MAX
575560	1970-11-01 00:00:00	1970	1971	11	94	94	94
575560	1970-11-02 00:00:00	1970	1971	11	96	96	96
575560	1970-11-03 00:00:00	1970	1971	11	125	125	125
575560	1970-11-04 00:00:00	1970	1971	11	82	82	82
575560	1970-11-05 00:00:00	1970	1971	11	102	102	102
575560	1970-11-06 00:00:00	1970	1971	11	97	97	97
575560	1970-11-07 00:00:00	1970	1971	11	106	106	106
575560	1970-11-08 00:00:00	1970	1971	11	110	110	110
575560	1970-11-09 00:00:00	1970	1971	11	88	88	88
575560	1970-11-10 00:00:00	1970	1971	11	100	100	100
575560	1970-11-11 00:00:00	1970	1971	11	126	126	126
575560	1970-11-12 00:00:00	1970	1971	11	116	116	116
575560	1970-11-13 00:00:00	1970	1971	11	134	134	134
575560	1970-11-14 00:00:00	1970	1971	11	125	125	125
575560	1970-11-15 00:00:00	1970	1971	11	125	125	125
575560	1970-11-16 00:00:00	1970	1971	11	136	136	136
575560	1970-11-17 00:00:00	1970	1971	11	127	127	127
575560	1970-11-18 00:00:00	1970	1971	11	104	104	104
575560	1970-11-19 00:00:00	1970	1971	11	92	92	92
575560	1970-11-20 00:00:00	1970	1971	11	96	96	96
575560	1970-11-21 00:00:00	1970	1971	11	100	100	100
575560	1970-11-22 00:00:00	1970	1971	11	94	94	94
575560	1970-11-23 00:00:00	1970	1971	11	72	72	72
575560	1970-11-24 00:00:00	1970	1971	11	76	76	76
575560	1970-11-25 00:00:00	1970	1971	11	70	70	70
575560	1970-11-26 00:00:00	1970	1971	11	66	66	66
575560	1970-11-27 00:00:00	1970	1971	11	64	64	64
575560	1970-11-28 00:00:00	1970	1971	11	62	62	62
575560	1970-11-29 00:00:00	1970	1971	11	60	60	60
575560	1970-11-30 00:00:00	1970	1971	11	58	58	58
575560	1970-12-01 00:00:00	1970	1971	12	54	54	54
575560	1970-12-02 00:00:00	1970	1971	12	52	52	52
575560	1970-12-03 00:00:00	1970	1971	12	62	62	62
575560	1970-12-04 00:00:00	1970	1971	12	90	90	90
575560	1970-12-05 00:00:00	1970	1971	12	81	81	81
575560	1970-12-06 00:00:00	1970	1971	12	86	86	86
575560	1970-12-07 00:00:00	1970	1971	12	81	81	81
575560	1970-12-08 00:00:00	1970	1971	12	76	76	76
575560	1970-12-09 00:00:00	1970	1971	12	71	71	71
575560	1970-12-10 00:00:00	1970	1971	12	68	68	68
575560	1970-12-11 00:00:00	1970	1971	12	64	64	64
575560	1970-12-12 00:00:00	1970	1971	12	60	60	60
575560	1970-12-13 00:00:00	1970	1971	12	58	58	58
575560	1970-12-14 00:00:00	1970	1971	12	57	57	57
575560	1970-12-15 00:00:00	1970	1971	12	56	56	56
575560	1970-12-16 00:00:00	1970	1971	12	53	53	53
575560	1970-12-17 00:00:00	1970	1971	12	50	50	50
575560	1970-12-18 00:00:00	1970	1971	12	50	50	50
575560	1970-12-19 00:00:00	1970	1971	12	48	48	48
575560	1970-12-20 00:00:00	1970	1971	12	47	47	47
575560	1970-12-21 00:00:00	1970	1971	12	46	46	46
575560	1970-12-22 00:00:00	1970	1971	12	46	46	46
575560	1970-12-23 00:00:00	1970	1971	12	43	43	43
575560	1970-12-24 00:00:00	1970	1971	12	43	43	43
575560	1970-12-25 00:00:00	1970	1971	12	42	42	42
575560	1970-12-26 00:00:00	1970	1971	12	41	41	41
575560	1970-12-27 00:00:00	1970	1971	12	40	40	40
575560	1970-12-28 00:00:00	1970	1971	12	38	38	38
575560	1970-12-29 00:00:00	1970	1971	12	39	39	39
575560	1970-12-30 00:00:00	1970	1971	12	39	39	39
575560	1970-12-31 00:00:00	1970	1971	12	42	42	42
575560	1971-01-01 00:00:00	1971	1971	1	39	39	39
575560	1971-01-02 00:00:00	1971	1971	1	35	35	35
575560	1971-01-03 00:00:00	1971	1971	1	35	35	35
575560	1971-01-04 00:00:00	1971	1971	1	36	36	36
575560	1971-01-05 00:00:00	1971	1971	1	36	36	36
575560	1971-01-06 00:00:00	1971	1971	1	34	34	34
575560	1971-01-07 00:00:00	1971	1971	1	32	32	32
575560	1971-01-08 00:00:00	1971	1971	1	34	34	34
575560	1971-01-09 00:00:00	1971	1971	1	35	35	35
575560	1971-01-10 00:00:00	1971	1971	1	35	35	35
575560	1971-01-11 00:00:00	1971	1971	1	34	34	34
575560	1971-01-12 00:00:00	1971	1971	1	34	34	34
575560	1971-01-13 00:00:00	1971	1971	1	33	33	33
575560	1971-01-14 00:00:00	1971	1971	1	32	32	32
575560	1971-01-15 00:00:00	1971	1971	1	32	32	32
575560	1971-01-16 00:00:00	1971	1971	1	33	33	33
575560	1971-01-17 00:00:00	1971	1971	1	34	34	34
575560	1971-01-18 00:00:00	1971	1971	1	34	34	34
575560	1971-01-19 00:00:00	1971	1971	1	35	35	35
575560	1971-01-20 00:00:00	1971	1971	1	35	35	35
575560	1971-01-21 00:00:00	1971	1971	1	50	50	50
575560	1971-01-22 00:00:00	1971	1971	1	41	41	41
575560	1971-01-23 00:00:00	1971	1971	1	52	52	52
575560	1971-01-24 00:00:00	1971	1971	1	61	61	61
575560	1971-01-25 00:00:00	1971	1971	1	62	62	62
575560	1971-01-26 00:00:00	1971	1971	1	56	56	56
575560	1971-01-27 00:00:00	1971	1971	1	58	58	58
575560	1971-01-28 00:00:00	1971	1971	1	67	67	67
575560	1971-01-29 00:00:00	1971	1971	1	98	98	98
575560	1971-01-30 00:00:00	1971	1971	1	97	97	97
575560	1971-01-31 00:00:00	1971	1971	1	88	88	88
575560	1971-02-01 00:00:00	1971	1971	2	80	80	80
575560	1971-02-02 00:00:00	1971	1971	2	72	72	72
575560	1971-02-03 00:00:00	1971	1971	2	68	68	68
575560	1971-02-04 00:00:00	1971	1971	2	62	62	62
575560	1971-02-05 00:00:00	1971	1971	2	54	54	54
575560	1971-02-06 00:00:00	1971	1971	2	52	52	52
575560	1971-02-07 00:00:00	1971	1971	2	50	50	50
575560	1971-02-08 00:00:00	1971	1971	2	50	50	50
575560	1971-02-09 00:00:00	1971	1971	2	51	51	51
575560	1971-02-10 00:00:00	1971	1971	2	49	49	49
575560	1971-02-11 00:00:00	1971	1971	2	47	47	47
575560	1971-02-12 00:00:00	1971	1971	2	46	46	46
575560	1971-02-13 00:00:00	1971	1971	2	46	46	46
575560	1971-02-14 00:00:00	1971	1971	2	46	46	46
