#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
571900	1986-11-01 00:00:00	1986	1987	11	0.38	0.38	0.38
571900	1986-11-02 00:00:00	1986	1987	11	0.5	0.5	0.63
571900	1986-11-03 00:00:00	1986	1987	11	0.56	0.56	0.56
571900	1986-11-04 00:00:00	1986	1987	11	0.5	0.5	0.5
571900	1986-11-05 00:00:00	1986	1987	11	0.44	0.44	0.44
571900	1986-11-06 00:00:00	1986	1987	11	0.38	0.38	0.38
571900	1986-11-07 00:00:00	1986	1987	11	0.33	0.33	0.33
571900	1986-11-08 00:00:00	1986	1987	11	0.28	0.28	0.28
571900	1986-11-09 00:00:00	1986	1987	11	0.24	0.24	0.24
571900	1986-11-10 00:00:00	1986	1987	11	0.2	0.2	0.2
571900	1986-11-11 00:00:00	1986	1987	11	0.2	0.2	0.2
571900	1986-11-12 00:00:00	1986	1987	11	0.16	0.16	0.16
571900	1986-11-13 00:00:00	1986	1987	11	0.13	0.13	0.13
571900	1986-11-14 00:00:00	1986	1987	11	0.13	0.13	0.13
571900	1986-11-15 00:00:00	1986	1987	11	0.13	0.13	0.13
571900	1986-11-16 00:00:00	1986	1987	11	0.16	0.16	0.16
571900	1986-11-17 00:00:00	1986	1987	11	0.16	0.16	0.16
571900	1986-11-18 00:00:00	1986	1987	11	0.13	0.13	0.13
571900	1986-11-19 00:00:00	1986	1987	11	0.13	0.13	0.13
571900	1986-11-20 00:00:00	1986	1987	11	0.13	0.13	0.13
571900	1986-11-21 00:00:00	1986	1987	11	0.13	0.13	0.13
571900	1986-11-22 00:00:00	1986	1987	11	0.13	0.13	0.13
571900	1986-11-23 00:00:00	1986	1987	11	0.13	0.13	0.13
571900	1986-11-24 00:00:00	1986	1987	11	0.13	0.13	0.13
571900	1986-11-25 00:00:00	1986	1987	11	0.1	0.1	0.1
571900	1986-11-26 00:00:00	1986	1987	11	0.1	0.1	0.1
571900	1986-11-27 00:00:00	1986	1987	11	0.1	0.1	0.1
571900	1986-11-28 00:00:00	1986	1987	11	0.1	0.1	0.1
571900	1986-11-29 00:00:00	1986	1987	11	0.1	0.1	0.1
571900	1986-11-30 00:00:00	1986	1987	11	0.1	0.1	0.1
571900	1986-12-01 00:00:00	1986	1987	12	0.1	0.1	0.1
571900	1986-12-02 00:00:00	1986	1987	12	0.1	0.1	0.1
571900	1986-12-03 00:00:00	1986	1987	12	0.1	0.1	0.1
571900	1986-12-04 00:00:00	1986	1987	12	0.08	0.08	0.08
571900	1986-12-05 00:00:00	1986	1987	12	0.08	0.08	0.08
571900	1986-12-06 00:00:00	1986	1987	12	0.08	0.08	0.08
571900	1986-12-07 00:00:00	1986	1987	12	0.08	0.08	0.08
