#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	W	W_MIN	W_MAX
574720	1999-11-01 00:00:00	1999	2000	11	21	21	21
574720	1999-11-02 00:00:00	1999	2000	11	20	20	20
574720	1999-11-03 00:00:00	1999	2000	11	20	20	20
574720	1999-11-04 00:00:00	1999	2000	11	20	20	20
574720	1999-11-05 00:00:00	1999	2000	11	19	19	19
574720	1999-11-06 00:00:00	1999	2000	11	18	18	18
574720	1999-11-07 00:00:00	1999	2000	11	17	17	17
574720	1999-11-08 00:00:00	1999	2000	11	15	15	15
574720	1999-11-09 00:00:00	1999	2000	11	19	19	19
574720	1999-11-10 00:00:00	1999	2000	11	48	48	48
574720	1999-11-11 00:00:00	1999	2000	11	58	58	58
574720	1999-11-12 00:00:00	1999	2000	11	43	43	81
574720	1999-11-13 00:00:00	1999	2000	11	45	45	45
574720	1999-11-14 00:00:00	1999	2000	11	45	45	45
574720	1999-11-15 00:00:00	1999	2000	11	37	37	37
574720	1999-11-16 00:00:00	1999	2000	11	22	22	22
574720	1999-11-17 00:00:00	1999	2000	11	43	43	43
574720	1999-11-18 00:00:00	1999	2000	11	43	43	43
574720	1999-11-19 00:00:00	1999	2000	11	43	43	43
574720	1999-11-20 00:00:00	1999	2000	11	43	43	43
574720	1999-11-21 00:00:00	1999	2000	11	43	43	43
574720	1999-11-22 00:00:00	1999	2000	11	43	43	43
574720	1999-11-23 00:00:00	1999	2000	11	43	43	43
574720	1999-11-24 00:00:00	1999	2000	11	43	43	43
574720	1999-11-25 00:00:00	1999	2000	11	43	43	43
574720	1999-11-26 00:00:00	1999	2000	11	43	43	43
574720	1999-11-27 00:00:00	1999	2000	11	43	43	43
574720	1999-11-28 00:00:00	1999	2000	11	42	42	42
574720	1999-11-29 00:00:00	1999	2000	11	27	27	27
574720	1999-11-30 00:00:00	1999	2000	11	17	17	17
574720	1999-12-01 00:00:00	1999	2000	12	17	17	17
574720	1999-12-02 00:00:00	1999	2000	12	17	17	17
574720	1999-12-03 00:00:00	1999	2000	12	16	16	16
574720	1999-12-04 00:00:00	1999	2000	12	16	16	16
574720	1999-12-05 00:00:00	1999	2000	12	16	16	16
574720	1999-12-06 00:00:00	1999	2000	12	17	17	17
574720	1999-12-07 00:00:00	1999	2000	12	19	19	19
574720	1999-12-08 00:00:00	1999	2000	12	20	20	20
574720	1999-12-09 00:00:00	1999	2000	12	20	20	20
574720	1999-12-10 00:00:00	1999	2000	12	35	35	35
