#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
571710	1988-11-01 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-02 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-03 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-04 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-05 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-06 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-07 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-08 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-09 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-10 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-11 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-12 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-13 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-14 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-15 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-16 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-17 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-18 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-19 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-20 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-21 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-22 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-23 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-24 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-25 00:00:00	1988	1989	11	0.02	0.02	0.02
571710	1988-11-26 00:00:00	1988	1989	11	0.03	0.03	0.03
571710	1988-11-27 00:00:00	1988	1989	11	0.03	0.03	0.03
571710	1988-11-28 00:00:00	1988	1989	11	0.03	0.03	0.03
571710	1988-11-29 00:00:00	1988	1989	11	0.03	0.03	0.03
571710	1988-11-30 00:00:00	1988	1989	11	0.03	0.03	0.03
571710	1988-12-01 00:00:00	1988	1989	12	0.03	0.03	0.03
571710	1988-12-02 00:00:00	1988	1989	12	0.03	0.03	0.03
571710	1988-12-03 00:00:00	1988	1989	12	0.03	0.03	0.03
571710	1988-12-04 00:00:00	1988	1989	12	0.03	0.03	0.03
571710	1988-12-05 00:00:00	1988	1989	12	0.03	0.03	0.03
571710	1988-12-06 00:00:00	1988	1989	12	0.03	0.03	0.03
571710	1988-12-07 00:00:00	1988	1989	12	0.02	0.02	0.02
571710	1988-12-08 00:00:00	1988	1989	12	0.02	0.02	0.02
571710	1988-12-09 00:00:00	1988	1989	12	0.02	0.02	0.02
571710	1988-12-10 00:00:00	1988	1989	12	0.02	0.02	0.02
571710	1988-12-11 00:00:00	1988	1989	12	0.43	0.43	0.43
571710	1988-12-12 00:00:00	1988	1989	12	1.62	1.62	1.62
571710	1988-12-13 00:00:00	1988	1989	12	1.32	1.32	1.32
571710	1988-12-14 00:00:00	1988	1989	12	0.03	0.03	0.03
571710	1988-12-15 00:00:00	1988	1989	12	0.02	0.02	0.02
571710	1988-12-16 00:00:00	1988	1989	12	0.02	0.02	0.02
571710	1988-12-17 00:00:00	1988	1989	12	0.02	0.02	0.02
571710	1988-12-18 00:00:00	1988	1989	12	0.02	0.02	0.02
571710	1988-12-19 00:00:00	1988	1989	12	0.02	0.02	0.02
571710	1988-12-20 00:00:00	1988	1989	12	0.12	0.12	0.12
571710	1988-12-21 00:00:00	1988	1989	12	0.02	0.02	0.02
571710	1988-12-22 00:00:00	1988	1989	12	0.02	0.02	0.02
571710	1988-12-23 00:00:00	1988	1989	12	0.02	0.02	0.02
571710	1988-12-24 00:00:00	1988	1989	12	0.05	0.05	0.05
571710	1988-12-25 00:00:00	1988	1989	12	3.32	3.32	3.32
571710	1988-12-26 00:00:00	1988	1989	12	1.97	1.97	1.97
571710	1988-12-27 00:00:00	1988	1989	12	1.69	1.69	1.69
571710	1988-12-28 00:00:00	1988	1989	12	1.38	1.38	1.38
571710	1988-12-29 00:00:00	1988	1989	12	1.2	1.2	1.2
571710	1988-12-30 00:00:00	1988	1989	12	1.02	1.02	1.02
571710	1988-12-31 00:00:00	1988	1989	12	1.02	1.02	1.02
571710	1989-01-01 00:00:00	1989	1989	1	1.02	1.02	1.02
571710	1989-01-02 00:00:00	1989	1989	1	1.02	1.02	1.02
571710	1989-01-03 00:00:00	1989	1989	1	0.92	0.92	0.92
571710	1989-01-04 00:00:00	1989	1989	1	0.82	0.82	0.82
571710	1989-01-05 00:00:00	1989	1989	1	0.67	0.67	0.67
571710	1989-01-06 00:00:00	1989	1989	1	0.67	0.67	0.67
571710	1989-01-07 00:00:00	1989	1989	1	0.92	0.92	0.92
571710	1989-01-08 00:00:00	1989	1989	1	0.92	0.92	0.92
571710	1989-01-09 00:00:00	1989	1989	1	3.03	3.03	3.03
