#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
428030	1987-11-01 00:00:00	1987	1988	11	0.24	0.24	0.24
428030	1987-11-02 00:00:00	1987	1988	11	0.24	0.24	0.24
428030	1987-11-03 00:00:00	1987	1988	11	0.22	0.22	0.22
428030	1987-11-04 00:00:00	1987	1988	11	0.22	0.22	0.22
428030	1987-11-05 00:00:00	1987	1988	11	0.2	0.2	0.2
428030	1987-11-06 00:00:00	1987	1988	11	0.2	0.2	0.2
428030	1987-11-07 00:00:00	1987	1988	11	0.2	0.2	0.2
428030	1987-11-08 00:00:00	1987	1988	11	0.2	0.2	0.2
428030	1987-11-09 00:00:00	1987	1988	11	0.2	0.2	0.2
428030	1987-11-10 00:00:00	1987	1988	11	0.2	0.2	0.2
428030	1987-11-11 00:00:00	1987	1988	11	0.2	0.2	0.2
428030	1987-11-12 00:00:00	1987	1988	11	0.2	0.2	0.2
428030	1987-11-13 00:00:00	1987	1988	11	0.24	0.24	0.24
428030	1987-11-14 00:00:00	1987	1988	11	0.24	0.24	0.24
428030	1987-11-15 00:00:00	1987	1988	11	0.28	0.28	0.28
428030	1987-11-16 00:00:00	1987	1988	11	0.24	0.24	0.24
428030	1987-11-17 00:00:00	1987	1988	11	0.34	0.34	0.34
428030	1987-11-18 00:00:00	1987	1988	11	0.28	0.28	0.28
428030	1987-11-19 00:00:00	1987	1988	11	0.28	0.28	0.28
428030	1987-11-20 00:00:00	1987	1988	11	0.34	0.34	0.34
428030	1987-11-21 00:00:00	1987	1988	11	0.48	0.48	0.48
428030	1987-11-22 00:00:00	1987	1988	11	0.65	0.65	0.65
428030	1987-11-23 00:00:00	1987	1988	11	0.65	0.65	0.65
428030	1987-11-24 00:00:00	1987	1988	11	0.56	0.56	0.56
428030	1987-11-25 00:00:00	1987	1988	11	0.56	0.56	0.56
428030	1987-11-26 00:00:00	1987	1988	11	0.95	0.95	0.95
428030	1987-11-27 00:00:00	1987	1988	11	0.65	0.65	0.65
428030	1987-11-28 00:00:00	1987	1988	11	0.6	0.6	0.6
428030	1987-11-29 00:00:00	1987	1988	11	0.56	0.56	0.56
428030	1987-11-30 00:00:00	1987	1988	11	0.56	0.56	0.56
428030	1987-12-01 00:00:00	1987	1988	12	0.56	0.56	0.56
428030	1987-12-02 00:00:00	1987	1988	12	0.56	0.56	0.56
428030	1987-12-03 00:00:00	1987	1988	12	0.48	0.48	0.48
428030	1987-12-04 00:00:00	1987	1988	12	0.4	0.4	0.4
428030	1987-12-05 00:00:00	1987	1988	12	0.4	0.4	0.4
428030	1987-12-06 00:00:00	1987	1988	12	0.4	0.4	0.4
428030	1987-12-07 00:00:00	1987	1988	12	0.34	0.34	0.34
428030	1987-12-08 00:00:00	1987	1988	12	0.34	0.34	0.34
428030	1987-12-09 00:00:00	1987	1988	12	0.28	0.28	0.28
428030	1987-12-10 00:00:00	1987	1988	12	0.24	0.24	0.24
428030	1987-12-11 00:00:00	1987	1988	12	0.24	0.24	0.24
428030	1987-12-12 00:00:00	1987	1988	12	0.24	0.24	0.24
428030	1987-12-13 00:00:00	1987	1988	12	0.24	0.24	0.24
428030	1987-12-14 00:00:00	1987	1988	12	0.24	0.24	0.24
428030	1987-12-15 00:00:00	1987	1988	12	0.24	0.24	0.24
428030	1987-12-16 00:00:00	1987	1988	12	0.24	0.24	0.24
