#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
575180	1965-11-01 00:00:00	1965	1966	11	0.04	0.04	0.04
575180	1965-11-02 00:00:00	1965	1966	11	0.04	0.04	0.04
575180	1965-11-03 00:00:00	1965	1966	11	0.04	0.04	0.04
575180	1965-11-04 00:00:00	1965	1966	11	0.04	0.04	0.04
575180	1965-11-05 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-06 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-07 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-08 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-09 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-10 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-11 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-12 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-13 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-14 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-15 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-16 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-17 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-18 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-19 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-20 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-21 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-22 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-23 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-24 00:00:00	1965	1966	11	0.02	0.02	0.02
575180	1965-11-25 00:00:00	1965	1966	11	0.04	0.04	0.04
575180	1965-11-26 00:00:00	1965	1966	11	0.04	0.04	0.04
575180	1965-11-27 00:00:00	1965	1966	11	0.04	0.04	0.04
575180	1965-11-28 00:00:00	1965	1966	11	0.05	0.05	0.05
575180	1965-11-29 00:00:00	1965	1966	11	0.05	0.05	0.05
575180	1965-11-30 00:00:00	1965	1966	11	0.05	0.05	0.05
575180	1965-12-01 00:00:00	1965	1966	12	0.05	0.05	0.05
575180	1965-12-02 00:00:00	1965	1966	12	0.05	0.05	0.05
575180	1965-12-03 00:00:00	1965	1966	12	0.32	0.32	0.32
575180	1965-12-04 00:00:00	1965	1966	12	0.32	0.32	0.32
575180	1965-12-05 00:00:00	1965	1966	12	0.32	0.32	0.32
575180	1965-12-06 00:00:00	1965	1966	12	6.94	6.94	6.94
575180	1965-12-07 00:00:00	1965	1966	12	2.63	2.63	2.63
575180	1965-12-08 00:00:00	1965	1966	12	0.32	0.32	0.32
575180	1965-12-09 00:00:00	1965	1966	12	0.5	0.5	0.5
575180	1965-12-10 00:00:00	1965	1966	12	0.5	0.5	0.5
575180	1965-12-11 00:00:00	1965	1966	12	1.89	1.89	1.89
575180	1965-12-12 00:00:00	1965	1966	12	0.61	0.61	0.61
575180	1965-12-13 00:00:00	1965	1966	12	0.61	0.61	0.61
575180	1965-12-14 00:00:00	1965	1966	12	3.96	3.96	3.96
575180	1965-12-15 00:00:00	1965	1966	12	1.73	1.73	1.73
575180	1965-12-16 00:00:00	1965	1966	12	1.15	1.15	1.15
575180	1965-12-17 00:00:00	1965	1966	12	1.15	1.15	1.15
575180	1965-12-18 00:00:00	1965	1966	12	2.29	2.29	2.29
575180	1965-12-19 00:00:00	1965	1966	12	6.2	6.2	6.2
575180	1965-12-20 00:00:00	1965	1966	12	3.36	3.36	3.36
575180	1965-12-21 00:00:00	1965	1966	12	3.26	3.26	3.26
575180	1965-12-22 00:00:00	1965	1966	12	2.63	2.63	2.63
575180	1965-12-23 00:00:00	1965	1966	12	2.29	2.29	2.29
575180	1965-12-24 00:00:00	1965	1966	12	2.29	2.29	2.29
575180	1965-12-25 00:00:00	1965	1966	12	3.76	3.76	3.76
575180	1965-12-26 00:00:00	1965	1966	12	3.76	3.76	3.76
575180	1965-12-27 00:00:00	1965	1966	12	2.63	2.63	2.63
575180	1965-12-28 00:00:00	1965	1966	12	2.29	2.29	2.29
575180	1965-12-29 00:00:00	1965	1966	12	2.29	2.29	2.29
575180	1965-12-30 00:00:00	1965	1966	12	2.2	2.2	2.2
575180	1965-12-31 00:00:00	1965	1966	12	1.96	1.96	1.96
575180	1966-01-01 00:00:00	1966	1966	1	1.96	1.96	1.96
575180	1966-01-02 00:00:00	1966	1966	1	4.39	4.39	4.39
575180	1966-01-03 00:00:00	1966	1966	1	6.2	6.2	6.2
575180	1966-01-04 00:00:00	1966	1966	1	4.39	4.39	4.39
575180	1966-01-05 00:00:00	1966	1966	1	2.8	2.8	2.8
575180	1966-01-06 00:00:00	1966	1966	1	2.29	2.29	2.29
575180	1966-01-07 00:00:00	1966	1966	1	1.96	1.96	1.96
575180	1966-01-08 00:00:00	1966	1966	1	1.96	1.96	1.96
