#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
574697	1984-11-01 00:00:00	1984	1985	11	0.47	0.47	0.87
574697	1984-11-02 00:00:00	1984	1985	11	0.42	0.42	0.42
574697	1984-11-03 00:00:00	1984	1985	11	0.39	0.39	0.39
574697	1984-11-04 00:00:00	1984	1985	11	0.37	0.37	0.37
574697	1984-11-05 00:00:00	1984	1985	11	0.33	0.33	0.33
574697	1984-11-06 00:00:00	1984	1985	11	0.31	0.31	0.31
574697	1984-11-07 00:00:00	1984	1985	11	0.28	0.28	0.28
574697	1984-11-08 00:00:00	1984	1985	11	0.24	0.24	0.24
574697	1984-11-09 00:00:00	1984	1985	11	0.22	0.22	0.22
574697	1984-11-10 00:00:00	1984	1985	11	0.21	0.21	0.21
574697	1984-11-11 00:00:00	1984	1985	11	0.21	0.21	0.21
574697	1984-11-12 00:00:00	1984	1985	11	0.17	0.17	0.17
574697	1984-11-13 00:00:00	1984	1985	11	0.15	0.15	0.15
574697	1984-11-14 00:00:00	1984	1985	11	0.15	0.15	0.15
574697	1984-11-15 00:00:00	1984	1985	11	0.14	0.14	0.14
574697	1984-11-16 00:00:00	1984	1985	11	0.13	0.13	0.13
574697	1984-11-17 00:00:00	1984	1985	11	0.13	0.13	0.13
574697	1984-11-18 00:00:00	1984	1985	11	0.13	0.13	0.13
574697	1984-11-19 00:00:00	1984	1985	11	0.12	0.12	0.12
574697	1984-11-20 00:00:00	1984	1985	11	0.12	0.12	0.12
574697	1984-11-21 00:00:00	1984	1985	11	0.11	0.11	0.11
574697	1984-11-22 00:00:00	1984	1985	11	0.1	0.1	0.1
574697	1984-11-23 00:00:00	1984	1985	11	0.64	0.64	0.64
574697	1984-11-24 00:00:00	1984	1985	11	0.55	0.55	0.55
574697	1984-11-25 00:00:00	1984	1985	11	0.73	0.73	0.73
574697	1984-11-26 00:00:00	1984	1985	11	0.87	0.87	0.87
574697	1984-11-27 00:00:00	1984	1985	11	0.78	0.78	0.78
574697	1984-11-28 00:00:00	1984	1985	11	0.74	0.74	0.74
574697	1984-11-29 00:00:00	1984	1985	11	0.7	0.7	0.7
574697	1984-11-30 00:00:00	1984	1985	11	0.65	0.65	0.65
574697	1984-12-01 00:00:00	1984	1985	12	0.59	0.59	0.59
574697	1984-12-02 00:00:00	1984	1985	12	0.52	0.52	0.52
574697	1984-12-03 00:00:00	1984	1985	12	0.45	0.45	0.45
574697	1984-12-04 00:00:00	1984	1985	12	0.4	0.4	0.4
574697	1984-12-05 00:00:00	1984	1985	12	0.38	0.38	0.38
574697	1984-12-06 00:00:00	1984	1985	12	0.34	0.34	0.34
574697	1984-12-07 00:00:00	1984	1985	12	0.29	0.29	0.29
574697	1984-12-08 00:00:00	1984	1985	12	0.27	0.27	0.27
574697	1984-12-09 00:00:00	1984	1985	12	0.23	0.23	0.23
574697	1984-12-10 00:00:00	1984	1985	12	0.23	0.23	0.23
574697	1984-12-11 00:00:00	1984	1985	12	0.22	0.22	0.22
574697	1984-12-12 00:00:00	1984	1985	12	0.2	0.2	0.2
574697	1984-12-13 00:00:00	1984	1985	12	0.2	0.2	0.2
574697	1984-12-14 00:00:00	1984	1985	12	0.18	0.18	0.18
574697	1984-12-15 00:00:00	1984	1985	12	0.18	0.18	0.18
574697	1984-12-16 00:00:00	1984	1985	12	0.17	0.17	0.17
574697	1984-12-17 00:00:00	1984	1985	12	0.17	0.17	0.17
574697	1984-12-18 00:00:00	1984	1985	12	0.18	0.18	0.18
574697	1984-12-19 00:00:00	1984	1985	12	0.19	0.19	0.19
574697	1984-12-20 00:00:00	1984	1985	12	0.18	0.18	0.18
574697	1984-12-21 00:00:00	1984	1985	12	0.34	0.34	0.34
574697	1984-12-22 00:00:00	1984	1985	12	0.38	0.38	0.38
574697	1984-12-23 00:00:00	1984	1985	12	0.49	0.49	0.49
574697	1984-12-24 00:00:00	1984	1985	12	0.53	0.53	0.53
574697	1984-12-25 00:00:00	1984	1985	12	0.51	0.51	0.51
574697	1984-12-26 00:00:00	1984	1985	12	0.5	0.5	0.5
574697	1984-12-27 00:00:00	1984	1985	12	0.47	0.47	0.47
574697	1984-12-28 00:00:00	1984	1985	12	0.41	0.41	0.41
574697	1984-12-29 00:00:00	1984	1985	12	0.36	0.36	0.36
574697	1984-12-30 00:00:00	1984	1985	12	0.33	0.33	0.33
574697	1984-12-31 00:00:00	1984	1985	12	0.29	0.29	0.29
574697	1985-01-01 00:00:00	1985	1985	1	0.27	0.27	0.27
574697	1985-01-02 00:00:00	1985	1985	1	0.27	0.27	0.27
574697	1985-01-03 00:00:00	1985	1985	1	0.24	0.24	0.24
574697	1985-01-04 00:00:00	1985	1985	1	0.22	0.22	0.22
574697	1985-01-05 00:00:00	1985	1985	1	0.21	0.21	0.21
574697	1985-01-06 00:00:00	1985	1985	1	0.2	0.2	0.2
574697	1985-01-07 00:00:00	1985	1985	1	0.19	0.19	0.19
574697	1985-01-08 00:00:00	1985	1985	1	0.17	0.17	0.17
574697	1985-01-09 00:00:00	1985	1985	1	0.17	0.17	0.17
574697	1985-01-10 00:00:00	1985	1985	1	0.17	0.17	0.17
574697	1985-01-11 00:00:00	1985	1985	1	0.15	0.15	0.15
574697	1985-01-12 00:00:00	1985	1985	1	0.14	0.14	0.14
574697	1985-01-13 00:00:00	1985	1985	1	0.12	0.12	0.12
574697	1985-01-14 00:00:00	1985	1985	1	0.11	0.11	0.11
574697	1985-01-15 00:00:00	1985	1985	1	0.12	0.12	0.12
574697	1985-01-16 00:00:00	1985	1985	1	0.11	0.11	0.11
574697	1985-01-17 00:00:00	1985	1985	1	0.1	0.1	0.1
574697	1985-01-18 00:00:00	1985	1985	1	0.11	0.11	0.11
574697	1985-01-19 00:00:00	1985	1985	1	0.11	0.11	0.11
574697	1985-01-20 00:00:00	1985	1985	1	0.09	0.09	0.09
574697	1985-01-21 00:00:00	1985	1985	1	0.08	0.08	0.08
574697	1985-01-22 00:00:00	1985	1985	1	0.1	0.1	0.1
574697	1985-01-23 00:00:00	1985	1985	1	0.15	0.15	0.15
574697	1985-01-24 00:00:00	1985	1985	1	0.12	0.12	0.12
574697	1985-01-25 00:00:00	1985	1985	1	0.11	0.11	0.11
574697	1985-01-26 00:00:00	1985	1985	1	0.11	0.11	0.11
574697	1985-01-27 00:00:00	1985	1985	1	0.13	0.13	0.13
574697	1985-01-28 00:00:00	1985	1985	1	0.1	0.1	0.1
574697	1985-01-29 00:00:00	1985	1985	1	0.11	0.11	0.11
574697	1985-01-30 00:00:00	1985	1985	1	0.14	0.14	0.14
574697	1985-01-31 00:00:00	1985	1985	1	0.17	0.17	0.17
574697	1985-02-01 00:00:00	1985	1985	2	0.31	0.31	0.31
574697	1985-02-02 00:00:00	1985	1985	2	1.16	1.16	1.16
574697	1985-02-03 00:00:00	1985	1985	2	1.79	1.79	1.79
574697	1985-02-04 00:00:00	1985	1985	2	1.55	1.55	1.55
574697	1985-02-05 00:00:00	1985	1985	2	1.31	1.31	1.31
574697	1985-02-06 00:00:00	1985	1985	2	1.07	1.07	1.07
574697	1985-02-07 00:00:00	1985	1985	2	0.89	0.89	0.89
