#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	W	W_MIN	W_MAX
577400	1981-08-10 00:00:00	1981	1981	8	0	0	0
577400	1981-08-11 00:00:00	1981	1981	8	None	None	None
577400	1981-08-12 00:00:00	1981	1981	8	None	None	None
577400	1981-08-13 00:00:00	1981	1981	8	None	None	None
577400	1981-08-14 00:00:00	1981	1981	8	None	None	None
577400	1981-08-15 00:00:00	1981	1981	8	None	None	None
577400	1981-08-16 00:00:00	1981	1981	8	None	None	None
577400	1981-08-17 00:00:00	1981	1981	8	None	None	None
577400	1981-08-18 00:00:00	1981	1981	8	None	None	None
577400	1981-08-19 00:00:00	1981	1981	8	None	None	None
577400	1981-08-20 00:00:00	1981	1981	8	None	None	None
577400	1981-08-21 00:00:00	1981	1981	8	None	None	None
577400	1981-08-22 00:00:00	1981	1981	8	None	None	None
577400	1981-08-23 00:00:00	1981	1981	8	None	None	None
577400	1981-08-24 00:00:00	1981	1981	8	None	None	None
577400	1981-08-25 00:00:00	1981	1981	8	None	None	None
577400	1981-08-26 00:00:00	1981	1981	8	None	None	None
577400	1981-08-27 00:00:00	1981	1981	8	None	None	None
577400	1981-08-28 00:00:00	1981	1981	8	None	None	None
577400	1981-08-29 00:00:00	1981	1981	8	None	None	None
577400	1981-08-30 00:00:00	1981	1981	8	None	None	None
577400	1981-08-31 00:00:00	1981	1981	8	None	None	None
577400	1981-09-01 00:00:00	1981	1981	9	None	None	None
577400	1981-09-02 00:00:00	1981	1981	9	None	None	None
577400	1981-09-03 00:00:00	1981	1981	9	None	None	None
577400	1981-09-04 00:00:00	1981	1981	9	None	None	None
577400	1981-09-05 00:00:00	1981	1981	9	None	None	None
577400	1981-09-06 00:00:00	1981	1981	9	None	None	None
577400	1981-09-07 00:00:00	1981	1981	9	None	None	None
577400	1981-09-08 00:00:00	1981	1981	9	None	None	None
577400	1981-09-09 00:00:00	1981	1981	9	None	None	None
577400	1981-09-10 00:00:00	1981	1981	9	None	None	None
577400	1981-09-11 00:00:00	1981	1981	9	None	None	None
577400	1981-09-12 00:00:00	1981	1981	9	None	None	None
577400	1981-09-13 00:00:00	1981	1981	9	None	None	None
577400	1981-09-14 00:00:00	1981	1981	9	None	None	None
577400	1981-09-15 00:00:00	1981	1981	9	None	None	None
577400	1981-09-16 00:00:00	1981	1981	9	None	None	None
577400	1981-09-17 00:00:00	1981	1981	9	None	None	None
577400	1981-09-18 00:00:00	1981	1981	9	None	None	None
577400	1981-09-19 00:00:00	1981	1981	9	None	None	None
577400	1981-09-20 00:00:00	1981	1981	9	None	None	None
577400	1981-09-21 00:00:00	1981	1981	9	None	None	None
577400	1981-09-22 00:00:00	1981	1981	9	None	None	None
577400	1981-09-23 00:00:00	1981	1981	9	None	None	None
577400	1981-09-24 00:00:00	1981	1981	9	None	None	None
577400	1981-09-25 00:00:00	1981	1981	9	None	None	None
577400	1981-09-26 00:00:00	1981	1981	9	None	None	None
577400	1981-09-27 00:00:00	1981	1981	9	None	None	None
577400	1981-09-28 00:00:00	1981	1981	9	None	None	None
577400	1981-09-29 00:00:00	1981	1981	9	None	None	None
577400	1981-09-30 00:00:00	1981	1981	9	None	None	None
577400	1981-10-01 00:00:00	1981	1981	10	None	None	None
577400	1981-10-02 00:00:00	1981	1981	10	None	None	None
577400	1981-10-03 00:00:00	1981	1981	10	None	None	None
577400	1981-10-04 00:00:00	1981	1981	10	None	None	None
577400	1981-10-05 00:00:00	1981	1981	10	None	None	None
577400	1981-10-06 00:00:00	1981	1981	10	None	None	None
577400	1981-10-07 00:00:00	1981	1981	10	None	None	None
577400	1981-10-08 00:00:00	1981	1981	10	None	None	None
577400	1981-10-09 00:00:00	1981	1981	10	None	None	None
577400	1981-10-10 00:00:00	1981	1981	10	None	None	None
577400	1981-10-11 00:00:00	1981	1981	10	None	None	None
577400	1981-10-12 00:00:00	1981	1981	10	None	None	None
577400	1981-10-13 00:00:00	1981	1981	10	None	None	None
577400	1981-10-14 00:00:00	1981	1981	10	None	None	None
577400	1981-10-15 00:00:00	1981	1981	10	None	None	None
577400	1981-10-16 00:00:00	1981	1981	10	None	None	None
577400	1981-10-17 00:00:00	1981	1981	10	None	None	None
577400	1981-10-18 00:00:00	1981	1981	10	None	None	None
577400	1981-10-19 00:00:00	1981	1981	10	None	None	None
577400	1981-10-20 00:00:00	1981	1981	10	None	None	None
577400	1981-10-21 00:00:00	1981	1981	10	None	None	None
577400	1981-10-22 00:00:00	1981	1981	10	None	None	None
577400	1981-10-23 00:00:00	1981	1981	10	None	None	None
577400	1981-10-24 00:00:00	1981	1981	10	None	None	None
577400	1981-10-25 00:00:00	1981	1981	10	None	None	None
577400	1981-10-26 00:00:00	1981	1981	10	None	None	None
577400	1981-10-27 00:00:00	1981	1981	10	None	None	None
577400	1981-10-28 00:00:00	1981	1981	10	None	None	None
577400	1981-10-29 00:00:00	1981	1981	10	None	None	None
577400	1981-10-30 00:00:00	1981	1981	10	None	None	None
577400	1981-10-31 00:00:00	1981	1981	10	None	None	None
577400	1981-11-01 00:00:00	1981	1982	11	None	None	None
577400	1981-11-02 00:00:00	1981	1982	11	None	None	None
577400	1981-11-03 00:00:00	1981	1982	11	None	None	None
577400	1981-11-04 00:00:00	1981	1982	11	None	None	None
577400	1981-11-05 00:00:00	1981	1982	11	None	None	None
577400	1981-11-06 00:00:00	1981	1982	11	None	None	None
577400	1981-11-07 00:00:00	1981	1982	11	None	None	None
577400	1981-11-08 00:00:00	1981	1982	11	None	None	None
577400	1981-11-09 00:00:00	1981	1982	11	None	None	None
577400	1981-11-10 00:00:00	1981	1982	11	None	None	None
577400	1981-11-11 00:00:00	1981	1982	11	None	None	None
577400	1981-11-12 00:00:00	1981	1982	11	None	None	None
577400	1981-11-13 00:00:00	1981	1982	11	None	None	None
577400	1981-11-14 00:00:00	1981	1982	11	None	None	None
577400	1981-11-15 00:00:00	1981	1982	11	None	None	None
577400	1981-11-16 00:00:00	1981	1982	11	None	None	None
577400	1981-11-17 00:00:00	1981	1982	11	None	None	None
577400	1981-11-18 00:00:00	1981	1982	11	None	None	None
577400	1981-11-19 00:00:00	1981	1982	11	None	None	None
577400	1981-11-20 00:00:00	1981	1982	11	None	None	None
577400	1981-11-21 00:00:00	1981	1982	11	None	None	None
577400	1981-11-22 00:00:00	1981	1982	11	None	None	None
577400	1981-11-23 00:00:00	1981	1982	11	None	None	None
577400	1981-11-24 00:00:00	1981	1982	11	None	None	None
577400	1981-11-25 00:00:00	1981	1982	11	None	None	None
577400	1981-11-26 00:00:00	1981	1982	11	None	None	None
577400	1981-11-27 00:00:00	1981	1982	11	None	None	None
577400	1981-11-28 00:00:00	1981	1982	11	None	None	None
577400	1981-11-29 00:00:00	1981	1982	11	None	None	None
577400	1981-11-30 00:00:00	1981	1982	11	None	None	None
577400	1981-12-01 00:00:00	1981	1982	12	None	None	None
577400	1981-12-02 00:00:00	1981	1982	12	None	None	None
577400	1981-12-03 00:00:00	1981	1982	12	None	None	None
577400	1981-12-04 00:00:00	1981	1982	12	None	None	None
577400	1981-12-05 00:00:00	1981	1982	12	None	None	None
577400	1981-12-06 00:00:00	1981	1982	12	None	None	None
577400	1981-12-07 00:00:00	1981	1982	12	None	None	None
577400	1981-12-08 00:00:00	1981	1982	12	None	None	None
577400	1981-12-09 00:00:00	1981	1982	12	None	None	None
577400	1981-12-10 00:00:00	1981	1982	12	None	None	None
577400	1981-12-11 00:00:00	1981	1982	12	None	None	None
577400	1981-12-12 00:00:00	1981	1982	12	None	None	None
577400	1981-12-13 00:00:00	1981	1982	12	None	None	None
577400	1981-12-14 00:00:00	1981	1982	12	None	None	None
577400	1981-12-15 00:00:00	1981	1982	12	None	None	None
577400	1981-12-16 00:00:00	1981	1982	12	None	None	None
577400	1981-12-17 00:00:00	1981	1982	12	None	None	None
577400	1981-12-18 00:00:00	1981	1982	12	None	None	None
577400	1981-12-19 00:00:00	1981	1982	12	None	None	None
577400	1981-12-20 00:00:00	1981	1982	12	None	None	None
577400	1981-12-21 00:00:00	1981	1982	12	None	None	None
577400	1981-12-22 00:00:00	1981	1982	12	None	None	None
577400	1981-12-23 00:00:00	1981	1982	12	None	None	None
577400	1981-12-24 00:00:00	1981	1982	12	None	None	None
577400	1981-12-25 00:00:00	1981	1982	12	None	None	None
577400	1981-12-26 00:00:00	1981	1982	12	None	None	None
577400	1981-12-27 00:00:00	1981	1982	12	None	None	None
577400	1981-12-28 00:00:00	1981	1982	12	None	None	None
577400	1981-12-29 00:00:00	1981	1982	12	None	None	None
577400	1981-12-30 00:00:00	1981	1982	12	None	None	None
577400	1981-12-31 00:00:00	1981	1982	12	None	None	None
577400	1982-01-01 00:00:00	1982	1982	1	None	None	None
577400	1982-01-02 00:00:00	1982	1982	1	None	None	None
577400	1982-01-03 00:00:00	1982	1982	1	None	None	None
577400	1982-01-04 00:00:00	1982	1982	1	None	None	None
577400	1982-01-05 00:00:00	1982	1982	1	None	None	None
577400	1982-01-06 00:00:00	1982	1982	1	None	None	None
577400	1982-01-07 00:00:00	1982	1982	1	None	None	None
577400	1982-01-08 00:00:00	1982	1982	1	None	None	None
577400	1982-01-09 00:00:00	1982	1982	1	None	None	None
577400	1982-01-10 00:00:00	1982	1982	1	None	None	None
577400	1982-01-11 00:00:00	1982	1982	1	None	None	None
577400	1982-01-12 00:00:00	1982	1982	1	None	None	None
577400	1982-01-13 00:00:00	1982	1982	1	None	None	None
577400	1982-01-14 00:00:00	1982	1982	1	None	None	None
577400	1982-01-15 00:00:00	1982	1982	1	None	None	None
