#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
427000	2020-11-01 00:00:00	2020	2021	11	1.4575729166666667	1.161	1.698
427000	2020-11-02 00:00:00	2020	2021	11	1.5414479166666666	1.328	1.798
427000	2020-11-03 00:00:00	2020	2021	11	1.2305625	1.005	1.416
427000	2020-11-04 00:00:00	2020	2021	11	1.0118958333333334	0.862	1.161
427000	2020-11-05 00:00:00	2020	2021	11	0.8415416666666666	0.794	0.932
427000	2020-11-06 00:00:00	2020	2021	11	0.7513333333333333	0.73	0.794
427000	2020-11-07 00:00:00	2020	2021	11	0.7184583333333333	0.61	0.73
427000	2020-11-08 00:00:00	2020	2021	11	0.66825	0.61	0.794
427000	2020-11-09 00:00:00	2020	2021	11	0.6524270833333333	0.45	0.73
427000	2020-11-10 00:00:00	2020	2021	11	0.6173125	0.554	0.668
427000	2020-11-11 00:00:00	2020	2021	11	0.6109583333333334	0.554	0.668
427000	2020-11-12 00:00:00	2020	2021	11	0.6071875	0.554	0.668
427000	2020-11-13 00:00:00	2020	2021	11	0.6024166666666667	0.554	0.61
427000	2020-11-14 00:00:00	2020	2021	11	0.6249166666666667	0.501	0.73
427000	2020-11-15 00:00:00	2020	2021	11	0.5930833333333333	0.554	0.61
427000	2020-11-16 00:00:00	2020	2021	11	0.6862083333333333	0.554	0.794
427000	2020-11-17 00:00:00	2020	2021	11	0.7563333333333333	0.61	0.794
427000	2020-11-18 00:00:00	2020	2021	11	0.7089791666666667	0.61	0.794
427000	2020-11-19 00:00:00	2020	2021	11	0.7479583333333333	0.668	0.862
427000	2020-11-20 00:00:00	2020	2021	11	0.97784375	0.862	1.328
427000	2020-11-21 00:00:00	2020	2021	11	0.8360625	0.73	0.932
427000	2020-11-22 00:00:00	2020	2021	11	0.748	0.73	0.794
427000	2020-11-23 00:00:00	2020	2021	11	0.72225	0.668	0.73
427000	2020-11-24 00:00:00	2020	2021	11	0.6984375	0.668	0.794
427000	2020-11-25 00:00:00	2020	2021	11	0.6655416666666667	0.61	0.794
427000	2020-11-26 00:00:00	2020	2021	11	0.6410416666666666	0.554	0.668
427000	2020-11-27 00:00:00	2020	2021	11	0.6311875	0.61	0.73
427000	2020-11-28 00:00:00	2020	2021	11	0.6065	0.554	0.61
427000	2020-11-29 00:00:00	2020	2021	11	0.5963333333333334	0.501	0.668
427000	2020-11-30 00:00:00	2020	2021	11	0.5584583333333333	0.501	0.61
427000	2020-12-01 00:00:00	2020	2021	12	0.596	0.554	0.61
427000	2020-12-02 00:00:00	2020	2021	12	0.6035833333333334	0.554	0.61
427000	2020-12-03 00:00:00	2020	2021	12	0.561	0.554	0.61
427000	2020-12-04 00:00:00	2020	2021	12	0.5744270833333334	0.501	0.668
427000	2020-12-05 00:00:00	2020	2021	12	0.5971666666666666	0.554	0.61
427000	2020-12-06 00:00:00	2020	2021	12	0.6106041666666666	0.61	0.668
427000	2020-12-07 00:00:00	2020	2021	12	0.7605208333333333	0.668	0.794
427000	2020-12-08 00:00:00	2020	2021	12	0.7737916666666667	0.73	0.932
427000	2020-12-09 00:00:00	2020	2021	12	0.6964166666666667	0.668	0.73
427000	2020-12-10 00:00:00	2020	2021	12	0.668	0.668	0.668
427000	2020-12-11 00:00:00	2020	2021	12	0.6559166666666667	0.61	0.668
427000	2020-12-12 00:00:00	2020	2021	12	0.6686458333333334	0.668	0.73
427000	2020-12-13 00:00:00	2020	2021	12	0.6735208333333333	0.61	0.73
427000	2020-12-14 00:00:00	2020	2021	12	0.8164583333333333	0.73	1.005
427000	2020-12-15 00:00:00	2020	2021	12	0.8050833333333334	0.73	0.932
427000	2020-12-16 00:00:00	2020	2021	12	0.8388333333333333	0.73	0.932
427000	2020-12-17 00:00:00	2020	2021	12	0.794	0.794	0.794
427000	2020-12-18 00:00:00	2020	2021	12	0.7382916666666667	0.668	0.794
427000	2020-12-19 00:00:00	2020	2021	12	0.7314375	0.668	0.794
427000	2020-12-20 00:00:00	2020	2021	12	0.6903333333333334	0.61	0.794
427000	2020-12-21 00:00:00	2020	2021	12	0.8149166666666666	0.73	0.932
427000	2020-12-22 00:00:00	2020	2021	12	1.4902083333333334	0.862	5.491
